物品大类型	物品副类型	物品详细类别	属性编号1	属性1等级	属性编号2	属性2等级	属性编号3	属性3等级
0	101	3079	131	4	13009	2	649	5
0	101	3080	131	4	13009	2	649	5
0	101	3081	131	4	13009	2	649	5
0	101	3082	563	1	13009	2	645	5
0	101	3083	563	1	13009	2	645	5
0	101	3084	563	1	13009	2	645	5
0	101	3085	563	1	13009	2	645	5
0	101	3086	132	4	13009	2	647	5
0	101	3087	132	4	13009	2	647	5
0	101	3088	132	4	13009	2	647	5
0	101	3089	132	4	13009	2	647	5
0	101	3090	563	1	13009	2	647	5
0	101	3091	563	1	13009	2	647	5
0	101	3092	563	1	13009	2	647	5
0	101	3093	563	1	13009	2	647	5
0	101	3094	131	4	13009	2	650	5
0	101	3095	131	4	13009	2	650	5
0	101	3096	131	4	13009	2	650	5
0	101	3097	131	4	13009	2	650	5
0	101	3098	563	1	13009	2	650	5
0	101	3099	563	1	13009	2	650	5
0	101	3100	563	1	13009	2	650	5
0	101	3101	563	1	13009	2	650	5
0	101	3102	69	5	13009	2	647	5
0	101	3103	69	5	13009	2	647	5
0	101	3104	69	5	13009	2	647	5
0	101	3105	69	5	13009	2	647	5
0	101	3106	329	2	13009	2	647	5
0	101	3107	329	2	13009	2	647	5
0	101	3108	329	2	13009	2	647	5
0	101	3109	329	2	13009	2	647	5
0	101	3110	132	4	13009	2	647	5
0	101	3111	132	4	13009	2	647	5
0	101	3112	131	4	13009	2	649	5
0	101	3113	131	4	13009	2	649	5
0	101	3114	131	4	13009	2	649	5
0	101	3115	131	4	13009	2	649	5
0	101	3116	563	1	13009	2	647	5
0	101	3117	563	1	13009	2	647	5
0	101	3118	563	1	13009	2	647	5
0	101	3119	563	1	13009	2	647	5
0	101	3120	132	4	13009	2	647	5
0	101	3121	132	4	13009	2	647	5
0	101	3122	132	4	13009	2	647	5
0	101	3123	132	4	13009	2	647	5
0	101	3124	563	1	13009	2	647	5
0	101	3125	563	1	13009	2	647	5
0	101	3126	563	1	13009	2	648	5
0	101	3127	563	1	13009	2	648	5
0	101	3128	13001	2	13010	3	649	7
0	101	3129	13001	2	13010	3	649	7
0	101	3130	13003	5	13010	3	647	7
0	101	3131	13003	5	13010	3	647	7
0	101	3132	13003	5	13010	3	648	7
0	101	3133	13003	5	13010	3	648	7
0	101	3134	13004	1	13010	3	650	7
0	101	3135	13004	1	13010	3	650	7
0	101	3136	13004	1	13010	3	650	7
0	101	3137	13004	1	13010	3	650	7
0	101	3138	13005	2	13010	3	649	7
0	101	3139	13005	2	13010	3	649	7
0	101	3140	13005	2	13010	3	647	7
0	101	3141	13005	2	13010	3	647	7
0	101	3142	13001	2	13010	3	649	7
0	101	3143	13001	2	13010	3	649	7
0	101	3144	13001	2	13010	3	649	7
0	101	3145	13001	2	13010	3	649	7
0	101	3146	13004	1	13010	3	645	7
0	101	3147	13004	1	13010	3	645	7
0	101	3148	13004	1	13010	3	645	7
0	101	3149	13004	1	13010	3	645	7
0	101	3150	13003	5	13010	3	647	7
0	101	3151	13003	5	13010	3	647	7
0	101	3152	13003	5	13010	3	647	7
0	101	3153	13003	5	13010	3	647	7
0	101	3154	13004	1	13010	3	647	7
0	101	3155	13004	1	13010	3	647	7
0	101	3156	13004	1	13010	3	647	7
0	101	3157	13004	1	13010	3	647	7
0	101	3158	13001	2	13010	3	650	7
0	101	3159	13001	2	13010	3	650	7
0	101	3160	13001	2	13010	3	650	7
0	101	3161	13001	2	13010	3	650	7
0	101	3162	13004	1	13010	3	650	7
0	101	3163	13004	1	13010	3	650	7
0	101	3164	13004	1	13010	3	650	7
0	101	3165	13004	1	13010	3	650	7
0	101	3166	69	6	13010	3	13072	1
0	101	3167	69	6	13010	3	13072	1
0	101	3168	69	6	13010	3	13072	1
0	101	3169	69	6	13010	3	13072	1
0	101	3170	13006	1	13010	3	647	7
0	101	3171	13006	1	13010	3	647	7
0	101	3172	13006	1	13010	3	647	7
0	101	3173	13006	1	13010	3	647	7
0	101	3174	13003	5	13010	3	647	7
0	101	3175	13003	5	13010	3	647	7
0	101	3176	13001	2	13010	3	649	7
0	101	3177	13001	2	13010	3	649	7
0	101	3178	13001	2	13010	3	649	7
0	101	3179	13001	2	13010	3	649	7
0	101	3180	13004	1	13010	3	647	7
0	101	3181	13004	1	13010	3	647	7
0	101	3182	13004	1	13010	3	647	7
0	101	3183	13004	1	13010	3	647	7
0	101	3184	13003	5	13010	3	647	7
0	101	3185	13003	5	13010	3	647	7
0	101	3186	13003	5	13010	3	647	7
0	101	3187	13003	5	13010	3	647	7
0	101	3188	13004	1	13010	3	647	7
0	101	3189	13004	1	13010	3	647	7
0	101	3190	13004	1	13010	3	648	7
0	101	3191	13004	1	13010	3	648	7
0	102	3185	645	6	843	1	842	3
0	102	3186	648	6	843	1	842	3
0	102	3187	650	6	843	1	842	3
0	102	3188	649	6	843	1	842	3
0	102	3189	647	6	843	1	842	3
0	102	3190	645	7	843	1	842	4
0	102	3191	648	7	843	1	842	4
0	102	3192	650	7	843	1	842	4
0	102	3193	649	7	843	1	842	4
0	102	3194	647	7	843	1	842	4
0	103	30017	409	4	253	5	276	4
0	103	30018	409	4	253	5	276	4
0	103	30019	409	4	253	5	276	4
0	103	30020	409	4	253	5	276	4
0	103	30021	409	4	253	5	276	4
0	103	30022	409	4	253	5	276	4
0	103	30023	409	4	253	5	276	4
0	103	30024	409	4	253	5	276	4
0	100	30017	409	4	253	5	13011	4
0	100	30018	409	4	253	5	13011	4
0	100	30019	409	4	253	5	13011	4
0	100	30020	409	4	253	5	13011	4
0	100	30021	409	4	253	5	13011	4
0	100	30022	409	4	253	5	13011	4
0	100	30023	409	4	253	5	13011	4
0	100	30024	409	4	253	5	13011	4
0	101	30017	409	4	253	5	278	5
0	101	30018	409	4	253	5	278	5
0	101	30019	409	4	253	5	278	5
0	101	30020	409	4	253	5	278	5
0	101	30021	409	4	253	5	278	5
0	101	30022	409	4	253	5	278	5
0	101	30023	409	4	253	5	278	5
0	101	30024	409	4	253	5	278	5
0	102	30013	409	4	253	5	27	3
0	102	30014	409	4	253	5	27	3
0	102	30015	409	4	253	5	27	3
0	102	30016	409	4	253	5	27	3
0	102	30017	409	4	253	5	410	3
0	102	30018	409	4	253	5	410	3
0	102	30019	409	4	253	5	410	3
0	102	30020	409	4	253	5	410	3
0	102	30021	409	4	253	5	411	3
0	102	30022	409	4	253	5	411	3
0	102	30023	409	4	253	5	411	3
0	102	30024	409	4	253	5	411	3
0	102	30025	409	4	253	5	27	3
0	102	30026	409	4	253	5	27	3
0	102	30027	409	4	253	5	27	3
0	102	30028	409	4	253	5	27	3
0	102	30029	409	4	253	5	411	3
0	102	30030	409	4	253	5	411	3
0	102	30031	409	4	253	5	411	3
0	102	30032	409	4	253	5	411	3
0	102	30033	409	4	253	5	410	3
0	102	30034	409	4	253	5	410	3
0	102	30035	409	4	253	5	410	3
0	102	30036	409	4	253	5	410	3
0	105	30034	101	2				
0	105	30035	101	1				
0	105	30036	101	3				
0	105	30037	101	1				
0	102	30037	635	1	842	4	637	4
0	102	30038	635	1	842	4	637	4
0	3	30031	13013	2	13014	2	13015	2
0	5	30032	13013	2	13014	2	13015	2
0	8	30033	13013	2	13016	2	13014	2
0	0	30034	13013	2	13016	2	13014	2
0	1	30035	13020	2	13017	2	13015	2
0	2	30036	13013	2	13022	2	13023	2
0	10	30037	13019	2	13018	2	13017	2
0	0	30038	13013	2	13015	2	13014	2
0	5	30039	13019	2	13017	2	13018	2
0	2	30040	13013	2	13016	2	13018	2
0	9	30041	13019	2	13018	2	13017	2
0	6	30042	13013	2	13015	2	13014	2
0	4	30043	13019	2	13017	2	13015	2
0	7	30044	13020	2	13017	2	13015	2
0	11	30045	13021	2	13018	2	13016	2
0	102	30039	13025	2	13029	2	13030	2
0	102	30040	13027	2	13029	2	13030	2
0	102	30041	13026	2	13029	2	13030	2
0	102	30042	13028	2	13029	2	13030	2
0	102	30043	13024	2	13029	2	13030	2
0	148	0	13032	1				
0	148	1	264	2				
0	148	2	267	2				
0	148	3	263	2				
0	148	4	265	2				
0	148	5	266	2				
0	148	6	574	1				
0	148	7	688	1				
0	148	8	712	1				
0	148	9	694	2				
0	148	10	696	2				
0	148	11	698	2				
0	148	12	700	2				
0	148	13	702	2				
0	148	14	704	2				
0	148	15	706	2				
0	148	16	708	2				
0	148	17	710	2				
0	148	18	717	3				
0	148	19	719	3				
0	148	20	721	3				
0	148	21	723	3				
0	148	22	725	3				
0	148	23	13031	3				
0	148	24	689	1				
0	148	25	289	3				
0	148	26	695	4				
0	148	27	697	4				
0	148	28	699	4				
0	148	29	701	4				
0	148	30	703	4				
0	148	31	705	4				
0	148	32	707	4				
0	148	33	709	4				
0	148	34	711	4				
0	148	35	717	5				
0	148	36	719	5				
0	148	37	721	5				
0	148	38	723	5				
0	148	39	725	5				
0	148	40	13031	5				
0	148	41	690	1				
0	148	42	289	6				
0	148	43	694	6				
0	148	44	696	6				
0	148	45	698	6				
0	148	46	700	6				
0	148	47	702	6				
0	148	48	704	6				
0	148	49	706	6				
0	148	50	708	6				
0	148	51	710	6				
0	148	52	713	1				
	　	　	　					
0	149	1	264	2				
0	149	2	267	2				
0	149	3	263	2				
0	149	4	265	2				
0	149	5	266	2				
0	149	6	576	1				
0	149	7	682	1				
0	149	8	685	1				
0	149	9	694	2				
0	149	10	696	2				
0	149	11	698	2				
0	149	12	700	2				
0	149	13	702	2				
0	149	14	704	2				
0	149	15	706	2				
0	149	16	708	2				
0	149	17	710	2				
0	149	18	717	3				
0	149	19	719	3				
0	149	20	721	3				
0	149	21	723	3				
0	149	22	725	3				
0	149	23	576	2				
0	149	24	683	1				
0	149	25	686	1				
0	149	26	695	4				
0	149	27	697	4				
0	149	28	699	4				
0	149	29	701	4				
0	149	30	703	4				
0	149	31	705	4				
0	149	32	707	4				
0	149	33	709	4				
0	149	34	711	4				
0	149	35	717	5				
0	149	36	719	5				
0	149	37	721	5				
0	149	38	723	5				
0	149	39	725	5				
0	149	40	576	3				
0	149	41	684	1				
0	149	42	687	1				
0	149	43	694	6				
0	149	44	696	6				
0	149	45	698	6				
0	149	46	700	6				
0	149	47	702	6				
0	149	48	704	6				
0	149	49	706	6				
0	149	50	708	6				
0	149	51	710	6				
0	149	52	713	1				
	　	　	　					
0	150	1	264	2				
0	150	2	267	2				
0	150	3	263	2				
0	150	4	265	2				
0	150	5	266	2				
0	150	6	277	1				
0	150	7	278	1				
0	150	8	691	1				
0	150	9	694	2				
0	150	10	696	2				
0	150	11	698	2				
0	150	12	700	2				
0	150	13	702	2				
0	150	14	704	2				
0	150	15	706	2				
0	150	16	708	2				
0	150	17	710	2				
0	150	18	717	3				
0	150	19	719	3				
0	150	20	721	3				
0	150	21	723	3				
0	150	22	725	3				
0	150	23	277	2				
0	150	24	278	2				
0	150	25	692	1				
0	150	26	695	4				
0	150	27	697	4				
0	150	28	699	4				
0	150	29	701	4				
0	150	30	703	4				
0	150	31	705	4				
0	150	32	707	4				
0	150	33	709	4				
0	150	34	711	4				
0	150	35	717	5				
0	150	36	719	5				
0	150	37	721	5				
0	150	38	723	5				
0	150	39	725	5				
0	150	40	277	3				
0	150	41	278	3				
0	150	42	693	1				
0	150	43	694	6				
0	150	44	696	6				
0	150	45	698	6				
0	150	46	700	6				
0	150	47	702	6				
0	150	48	704	6				
0	150	49	706	6				
0	150	50	708	6				
0	150	51	710	6				
0	150	52	713	1				
0	103	30025	13033	4	305	4	13034	2
0	103	30026	13033	4	305	4	13034	2
0	103	30027	13033	4	305	4	13034	2
0	103	30028	13033	4	305	4	13034	2
0	100	30025	582	3	268	6	13034	2
0	100	30026	582	3	268	6	13034	2
0	100	30027	582	3	268	6	13034	2
0	100	30028	582	3	268	6	13034	2
0	101	30025	582	2	302	6	13034	2
0	101	30026	582	2	302	6	13034	2
0	101	30027	582	2	302	6	13034	2
0	101	30028	582	2	302	6	13034	2
0	103	30029	13061	1	13052	4	637	2
0	103	30030	13061	1	13052	4	637	2
0	103	30031	13061	1	13052	4	637	2
0	103	30032	13061	1	13052	4	637	2
0	100	30029	13062	1	13055	4	637	2
0	100	30030	13062	1	13055	4	637	2
0	100	30031	13062	1	13055	4	637	2
0	100	30032	13062	1	13055	4	637	2
0	101	30029	13063	1	13056	4	637	2
0	101	30030	13063	1	13056	4	637	2
0	101	30031	13063	1	13056	4	637	2
0	101	30032	13063	1	13056	4	637	2
0	102	30044	13064	1	13057	2	438	1
0	102	30045	13064	1	13057	2	438	1
0	102	30046	13064	1	13057	2	438	1
0	102	30047	13064	1	13057	2	438	1
0	102	30048	13065	1	13058	2	438	1
0	102	30049	13065	1	13058	2	438	1
0	102	30050	13065	1	13058	2	438	1
0	102	30051	13065	1	13058	2	438	1
0	103	30033	13060	1	13052	6	276	4
0	103	30034	13060	1	13052	6	276	4
0	103	30035	13060	1	13052	6	276	4
0	103	30036	13060	1	13052	6	276	4
0	100	30033	13060	1	13055	6	13069	2
0	100	30034	13060	1	13055	6	13069	2
0	100	30035	13060	1	13055	6	13069	2
0	100	30036	13060	1	13055	6	13069	2
0	101	30033	13060	1	13056	6	278	5
0	101	30034	13060	1	13056	6	278	5
0	101	30035	13060	1	13056	6	278	5
0	101	30036	13060	1	13056	6	278	5
0	102	30052	13060	1	13052	2	491	3
0	102	30053	13060	1	13052	2	491	3
0	102	30054	13060	1	13052	2	491	3
0	102	30055	13060	1	13052	2	491	3
0	102	30056	13060	1	13055	2	13066	3
0	102	30057	13060	1	13055	2	13066	3
0	102	30058	13060	1	13055	2	13066	3
0	102	30059	13060	1	13055	2	13066	3
0	102	30060	13060	1	13056	2	13067	3
0	102	30061	13060	1	13056	2	13067	3
0	102	30062	13060	1	13056	2	13067	3
0	102	30063	13060	1	13056	2	13067	3
0	103	30037	13059	2	13052	7	414	2
0	103	30038	13059	2	13052	7	414	2
0	103	30039	13059	2	13052	7	414	2
0	103	30040	13059	2	13052	7	414	2
0	100	30037	13059	2	13055	7	416	1
0	100	30038	13059	2	13055	7	416	1
0	100	30039	13059	2	13055	7	416	1
0	100	30040	13059	2	13055	7	416	1
0	101	30037	13059	2	13056	7	415	2
0	101	30038	13059	2	13056	7	415	2
0	101	30039	13059	2	13056	7	415	2
0	101	30040	13059	2	13056	7	415	2
0	102	30072	13059	2	13052	3	418	2
0	102	30073	13059	2	13052	3	418	2
0	102	30074	13059	2	13052	3	418	2
0	102	30075	13059	2	13052	3	418	2
0	102	30064	13059	2	13045	3	417	5
0	102	30065	13059	2	13045	3	417	5
0	102	30066	13059	2	13045	3	417	5
0	102	30067	13059	2	13045	3	417	5
0	102	30068	13059	2	13056	3	412	1
0	102	30069	13059	2	13056	3	412	1
0	102	30070	13059	2	13056	3	412	1
0	102	30071	13059	2	13056	3	412	1
0	102	30076	13059	2	13055	3	413	1
0	102	30077	13059	2	13055	3	413	1
0	102	30078	13059	2	13055	3	413	1
0	102	30079	13059	2	13055	3	413	1
0	103	30041	13061	1	13052	4	637	2
0	103	30042	13061	1	13052	4	637	2
0	103	30043	13061	1	13052	4	637	2
0	103	30044	13061	1	13052	4	637	2
0	100	30041	13062	1	13055	4	637	2
0	100	30042	13062	1	13055	4	637	2
0	100	30043	13062	1	13055	4	637	2
0	100	30044	13062	1	13055	4	637	2
0	101	30041	13063	1	13056	4	637	2
0	101	30042	13063	1	13056	4	637	2
0	101	30043	13063	1	13056	4	637	2
0	101	30044	13063	1	13056	4	637	2
0	102	30080	13064	1	13057	2	438	1
0	102	30081	13064	1	13057	2	438	1
0	102	30082	13064	1	13057	2	438	1
0	102	30083	13064	1	13057	2	438	1
0	102	30084	13065	1	13058	2	438	1
0	102	30085	13065	1	13058	2	438	1
0	102	30086	13065	1	13058	2	438	1
0	102	30087	13065	1	13058	2	438	1
0	103	30045	13060	1	13052	6	276	4
0	103	30046	13060	1	13052	6	276	4
0	103	30047	13060	1	13052	6	276	4
0	103	30048	13060	1	13052	6	276	4
0	100	30045	13060	1	13055	6	13069	2
0	100	30046	13060	1	13055	6	13069	2
0	100	30047	13060	1	13055	6	13069	2
0	100	30048	13060	1	13055	6	13069	2
0	101	30045	13060	1	13056	6	278	5
0	101	30046	13060	1	13056	6	278	5
0	101	30047	13060	1	13056	6	278	5
0	101	30048	13060	1	13056	6	278	5
0	102	30088	13060	1	13052	2	491	3
0	102	30089	13060	1	13052	2	491	3
0	102	30090	13060	1	13052	2	491	3
0	102	30091	13060	1	13052	2	491	3
0	102	30092	13060	1	13055	2	13066	3
0	102	30093	13060	1	13055	2	13066	3
0	102	30094	13060	1	13055	2	13066	3
0	102	30095	13060	1	13055	2	13066	3
0	102	30096	13060	1	13056	2	13067	3
0	102	30097	13060	1	13056	2	13067	3
0	102	30098	13060	1	13056	2	13067	3
0	102	30099	13060	1	13056	2	13067	3
0	103	30049	13059	2	13052	7	414	2
0	103	30050	13059	2	13052	7	414	2
0	103	30051	13059	2	13052	7	414	2
0	103	30052	13059	2	13052	7	414	2
0	100	30049	13059	2	13055	7	416	1
0	100	30050	13059	2	13055	7	416	1
0	100	30051	13059	2	13055	7	416	1
0	100	30052	13059	2	13055	7	416	1
0	101	30049	13059	2	13056	7	415	2
0	101	30050	13059	2	13056	7	415	2
0	101	30051	13059	2	13056	7	415	2
0	101	30052	13059	2	13056	7	415	2
0	102	30100	13059	2	13052	3	418	2
0	102	30101	13059	2	13052	3	418	2
0	102	30102	13059	2	13052	3	418	2
0	102	30103	13059	2	13052	3	418	2
0	102	30104	13059	2	13045	3	417	5
0	102	30105	13059	2	13045	3	417	5
0	102	30106	13059	2	13045	3	417	5
0	102	30107	13059	2	13045	3	417	5
0	102	30108	13059	2	13056	3	412	1
0	102	30109	13059	2	13056	3	412	1
0	102	30110	13059	2	13056	3	412	1
0	102	30111	13059	2	13056	3	412	1
0	102	30112	13059	2	13055	3	413	1
0	102	30113	13059	2	13055	3	413	1
0	102	30114	13059	2	13055	3	413	1
0	102	30115	13059	2	13055	3	413	1
0	102	30147	278	1	248	2	245	2
0	102	30148	278	1	248	2	245	2
0	102	30125	57	7	360	4	357	4
0	102	30126	57	7	360	4	357	4
0	105	30038	403	5				
0	105	30039	403	5				
0	105	30040	403	5				
0	105	30041	403	5				
0	105	30042	403	5				
0	105	30043	403	5				
0	2	23101	311	2	312	2	260	1
0	2	23102	311	2	312	2	260	1
0	2	23111	86	2	245	3	249	3
0	2	23112	86	2	245	3	249	3
0	2	23121	86	4	270	1	249	4
0	2	23122	86	4	270	1	249	4
0	2	23131	86	4	491	2	249	5
0	2	23132	86	4	491	2	249	5
0	2	23141	86	6	521	1	249	6
0	2	23142	86	6	521	1	249	6
0	2	8816	86	4	478	2	249	6
0	2	8866	86	4	478	2	249	6
0	2	9026	948	1	846	2	945	1
0	2	9046	948	2	846	3	945	4
0	13	29101	309	1	310	2	260	1
0	13	29102	309	1	310	2	260	1
0	13	29111	268	1	247	3	246	3
0	13	29112	268	1	247	3	246	3
0	13	29121	268	2	269	1	247	4
0	13	29122	268	2	269	1	247	4
0	13	29131	563	2	491	2	247	5
0	13	29132	563	2	491	2	247	5
0	13	29141	563	3	522	1	247	6
0	13	29142	563	3	522	1	247	6
0	13	8820	268	2	478	2	247	6
0	13	8870	268	2	478	2	247	6
0	13	10014	255	3	256	3		
0	13	9030	949	1	845	2	943	1
0	13	9050	949	2	845	3	943	4
0	12	30101	309	1	310	2	260	1
0	12	30102	309	1	310	2	260	1
0	12	30111	268	1	248	3	245	3
0	12	30112	268	1	248	3	245	3
0	12	30121	268	2	269	1	245	4
0	12	30122	268	2	269	1	245	4
0	12	30131	563	2	491	2	245	5
0	12	30132	563	2	491	2	245	5
0	12	30141	563	3	522	1	245	6
0	12	30142	563	3	522	1	245	6
0	12	8821	268	2	478	2	248	6
0	12	8871	268	2	478	2	248	6
0	12	10013	255	3	256	3		
0	12	9031	949	1	845	2	944	1
0	12	9051	949	2	845	3	944	4
0	103	23101	276	1	249	2		
0	103	23102	276	1	249	2		
0	103	23111	276	1	277	1	249	2
0	103	23112	276	1	277	1	249	2
0	103	23121	276	2	249	3	248	3
0	103	23122	276	2	249	3	248	3
0	103	23131	24	5	277	2	248	4
0	103	23132	24	5	277	2	248	4
0	103	23141	276	3	305	4	248	5
0	103	23142	276	3	305	4	248	5
0	103	29101	276	1	247	2		
0	103	29102	276	1	247	2		
0	103	29111	276	1	247	2	245	2
0	103	29112	276	1	247	2	245	2
0	103	29121	276	2	247	3	245	3
0	103	29122	276	2	247	3	245	3
0	103	29131	24	5	277	2	245	4
0	103	29132	24	5	277	2	245	4
0	103	29141	276	3	305	4	245	5
0	103	29142	276	3	305	4	245	5
0	103	30101	276	1	248	2		
0	103	30102	276	1	248	2		
0	103	30111	276	1	248	2	245	2
0	103	30112	276	1	248	2	245	2
0	103	30121	276	2	248	3	245	3
0	103	30122	276	2	248	3	245	3
0	103	30131	24	5	277	2	245	4
0	103	30132	24	5	277	2	245	4
0	103	30141	276	3	305	4	245	5
0	103	30142	276	3	305	4	245	5
0	100	23101	250	4	527	1		
0	100	23102	250	4	527	1		
0	100	23111	277	1	249	2	245	2
0	100	23112	277	1	249	2	245	2
0	100	23121	295	2	290	2	249	3
0	100	23122	295	2	290	2	249	3
0	100	23131	295	3	290	2	249	4
0	100	23132	295	3	290	2	249	4
0	100	23141	295	5	277	2	249	5
0	100	23142	295	5	277	2	249	5
0	101	23101	250	4	527	2		
0	101	23102	250	4	527	2		
0	101	23111	277	1	249	2	248	2
0	101	23112	277	1	249	2	248	2
0	101	23121	301	2	290	2	248	3
0	101	23122	301	2	290	2	248	3
0	101	23131	488	1	290	2	248	4
0	101	23132	488	1	290	2	248	4
0	101	23141	302	3	277	2	248	5
0	101	23142	302	3	277	2	248	5
0	100	29101	250	4	527	1		
0	100	29102	250	4	527	1		
0	100	29111	277	1	282	1	247	2
0	100	29112	277	1	282	1	247	2
0	100	29121	331	2	302	1	247	3
0	100	29122	331	2	302	1	247	3
0	100	29131	331	6	290	2	457	1
0	100	29132	331	6	290	2	457	1
0	100	29141	394	4	277	2	247	5
0	100	29142	394	4	277	2	247	5
0	100	30101	250	4	527	1		
0	100	30102	250	4	527	1		
0	100	30111	277	1	282	1	248	2
0	100	30112	277	1	282	1	248	2
0	100	30121	279	4	290	2	248	3
0	100	30122	279	4	290	2	248	3
0	100	30131	331	6	290	2	457	1
0	100	30132	331	6	290	2	457	1
0	100	30141	394	4	277	2	248	5
0	100	30142	394	4	277	2	248	5
0	101	29101	250	4	527	2		
0	101	29102	250	4	527	2		
0	101	29111	277	1	247	2	246	2
0	101	29112	277	1	247	2	246	2
0	101	29121	301	2	290	2	247	3
0	101	29122	301	2	290	2	247	3
0	101	29131	394	2	290	2	247	4
0	101	29132	394	2	290	2	247	4
0	101	29141	302	3	277	2	247	5
0	101	29142	302	3	277	2	247	5
0	101	30101	250	4	527	2		
0	101	30102	250	4	527	2		
0	101	30111	277	1	245	2	248	2
0	101	30112	277	1	245	2	248	2
0	101	30121	300	2	290	2	248	3
0	101	30122	300	2	290	2	248	3
0	101	30131	394	2	290	2	248	4
0	101	30132	394	2	290	2	248	4
0	101	30141	302	3	277	2	248	5
0	101	30142	302	3	277	2	248	5
0	102	23111	278	1	249	2	248	2
0	102	23112	278	1	249	2	248	2
0	102	23121	55	7	361	4	360	4
0	102	23122	55	7	361	4	360	4
0	102	23125	57	7	361	4	357	4
0	102	23126	57	7	361	4	357	4
0	102	23131	291	2	249	4	248	4
0	102	23132	291	2	249	4	248	4
0	102	23135	303	1	249	4	245	4
0	102	23136	303	1	249	4	245	4
0	102	23141	278	2	249	5	248	5
0	102	23142	278	2	249	5	248	5
0	102	23145	303	6	249	5	245	5
0	102	23146	303	6	249	5	245	5
0	102	8829	477	1	253	2	278	2
0	102	8830	477	1	253	2	254	2
0	102	8879	477	1	253	2	278	2
0	102	8880	477	1	253	2	254	2
0	102	29111	278	1	247	2	246	2
0	102	29112	278	1	247	2	246	2
0	102	29121	55	7	359	4	358	4
0	102	29122	55	7	359	4	358	4
0	102	29125	57	7	359	4	358	4
0	102	29126	57	7	359	4	358	4
0	102	29131	306	1	247	4	246	4
0	102	29132	306	1	247	4	246	4
0	102	29135	290	2	247	4	246	4
0	102	29136	290	2	247	4	246	4
0	102	29141	306	4	247	5	246	5
0	102	29142	306	4	247	5	246	5
0	102	29145	277	2	247	5	246	5
0	102	29146	277	2	247	5	246	5
0	102	8837	477	1	253	2	278	2
0	102	8838	477	1	253	2	254	2
0	102	8887	477	1	253	2	278	2
0	102	8888	477	1	253	2	254	2
0	102	30121	55	7	360	4	357	4
0	102	30122	55	7	360	4	357	4
0	102	23125	57	7	361	4	357	4
0	102	23126	57	7	361	4	357	4
0	102	30131	306	1	248	4	245	4
0	102	30132	306	1	248	4	245	4
0	102	30135	290	2	248	4	245	4
0	102	30136	290	2	248	4	245	4
0	102	30141	306	4	248	5	245	5
0	102	30142	306	4	248	5	245	5
0	102	30145	277	2	248	5	245	5
0	102	30146	277	2	248	5	245	5
0	102	8839	477	1	253	2	278	2
0	102	8848	477	1	253	2	254	2
0	102	8889	477	1	253	2	278	2
0	102	8890	477	1	253	2	254	2
0	2	30046	13013	2	13016	2	13018	2
0	3	30047	13013	2	13015	2	13014	2
0	9	30048	13013	2	13017	2	13018	2
0	11	30049	13013	2	13017	2	13014	2
0	13	30050	13013	2	13015	2	13017	2
0	12	30051	13013	2	13014	2	13018	2
0	3	30052	13076	3	252	3	484	5
0	0	30053	13077	3	252	3	484	5
0	8	30054	13077	3	252	3	484	5
0	1	30055	13079	3	252	3	484	5
0	2	30056	13077	3	252	3	484	5
0	10	30057	13078	3	252	3	484	5
0	0	30058	13076	3	252	3	484	5
0	5	30059	13078	3	252	3	484	5
0	2	30060	13077	3	252	3	484	5
0	9	30061	13078	3	252	3	484	5
0	6	30062	13076	3	252	3	484	5
0	4	30063	13078	3	252	3	484	5
0	7	30064	13079	3	252	3	484	5
0	11	30065	13079	3	252	3	484	5
0	2	30066	13077	3	252	3	484	5
0	3	30067	13076	3	252	3	484	5
0	9	30068	13076	3	252	3	484	5
0	11	30069	13077	3	252	3	484	5
0	13	30070	13076	3	252	3	484	5
0	12	30071	13076	3	252	3	484	5
0	103	30143	13303	2	13008	3	721	5
0	103	30144	13303	2	13008	3	721	5
0	103	30145	13304	2	13008	3	721	5
0	103	30146	13304	2	13008	3	721	5
0	103	30147	13305	1	13008	3	721	5
0	103	30148	13305	1	13008	3	721	5
0	103	30149	13306	1	13008	3	723	5
0	103	30150	13306	1	13008	3	723	5
0	103	30151	13306	1	13008	3	723	5
0	103	30152	13306	1	13008	3	723	5
0	103	30153	13306	4	13008	3	721	5
0	103	30154	13306	4	13008	3	721	5
0	103	30155	13307	1	13008	3	723	5
0	103	30156	13307	1	13008	3	723	5
0	103	30157	13307	1	13008	3	721	5
0	103	30158	13307	1	13008	3	721	5
0	103	30159	13307	1	13008	3	721	5
0	103	30160	13307	1	13008	3	721	5
0	103	30161	13303	1	13008	3	725	5
0	103	30162	13303	1	13008	3	725	5
0	103	30163	13303	1	13008	3	725	5
0	103	30164	13303	1	13008	3	725	5
0	103	30165	13305	2	13008	3	725	5
0	103	30166	13305	2	13008	3	725	5
0	103	30167	13305	2	13008	3	725	5
0	103	30168	13305	2	13008	3	725	5
0	103	30169	13308	1	13008	3	725	5
0	103	30170	13308	1	13008	3	725	5
0	103	30171	13308	1	13008	3	725	5
0	103	30172	13308	1	13008	3	725	5
0	103	30173	13339	3	13008	3	721	5
0	103	30174	13339	3	13008	3	721	5
0	103	30175	13339	3	13008	3	721	5
0	103	30176	13339	3	13008	3	721	5
0	103	30177	13309	3	13008	3	723	5
0	103	30178	13309	3	13008	3	723	5
0	103	30179	13309	3	13008	3	723	5
