ID	Name	MaxLevel	Faction	Route	Series	ExtraSeries	Type	Style1	Style2	DamageType	TargetType	WeaponLimit	HorseLimit	MoveType	CastInCity	CastInLeftKey	UseAR	Retrusive	FormerSkillID	FollowingSkillID	FollowingSkillBurstMode	FollowingSkillTargetType	NextSkillID	NextSkillWaitTime	MissleID	MissleWaitTime	SubSkill1ID	SubSkill2ID	PoisonFlag	PoisonSeries	MisslesForm	MissleReferenceFrame	MissleGenerateOrder	MissleRelativePosType	MissleGenerateData	MissleClientOnly	MissleStopWhenMove	ValidObject	UseRange	EffectRadius	BurstTime	BurstSpeed	AnkyloseTime	AnkyloseSpeed	MissleNum	LvlSetScript	LevelUpScript	DefaultAttrib1	DefaultValue1	DefaultAttrib2	DefaultValue2	DefaultAttrib3	DefaultValue3	DefaultAttrib4	DefaultValue4	PersistTimeEnhanceCoefficient	PersistTimeUpperLimitSec	SpecialStateLimit
403	V« TrÇn ThÇn C«ng	10	1	3	0		2	10	1		0	256	1		1	0	0	0								4	415											2	9999	1	28	150				\script\skill\ÃØ¼®Îä¹¦\ÎŞ³¾Éñ¹¦.lua		skill_interrupt_rate	25	skill_cast_interval	3240					500	15	
404	Thiªn La §Şa Vâng	10	5	6	0		8	13	1		1	2	1		0	0	0	0							96	18					1	1	2					456	600	1	19	-100			1	\script\skill\ÃØ¼®Îä¹¦\ÌìÂŞµØÍø.lua		skill_interrupt_rate	50	cost_goods_id	6	cost_goods_num	1	skill_cast_interval	36			
405	Nh­ ı Táa Nguyªn C«ng	10	7	8	0		2	8	6		0	4	1		1	0	0	0								27												2	9999	1	28	100				\script\skill\ÃØ¼®Îä¹¦\ÈçÒâËøÔª¹¦.lua		skill_interrupt_rate	10	skill_cast_interval	540							
406	Bİch H¶i TriÒu Sinh Khóc	10	7	9	7		1	6	2	1	2	1024	1		0	0	0	0					412	14	104	13	418				1		2					456	600	1	18	100			1	\script\skill\ÃØ¼®Îä¹¦\±Ìº£³±ÉúÇú.lua		skill_cast_interval	360	skill_interrupt_rate	-55							
407	Hçn §én quyÒn ph¸p	10	10	11	7		1	2	2	0	1	1	1		0	0	1	1							105	6	419				4	1	2		2			456	96	1	18	200			5	\script\skill\ÃØ¼®Îä¹¦\»ìãçÎåÔÀÈ­.lua		skill_interrupt_rate	-55									
408	Quı Thiªn §¹i H¹p C«n	10	10	12	7		1	2	2	0	2	32	1		0	0	1	1							106	12	420				1	1	2					456	144	1	18	100			1	\script\skill\ÃØ¼®Îä¹¦\ŞñÌì´óãØ¹÷.lua		skill_cast_interval	324	skill_interrupt_rate	-55							
409	V« H×nh KiÕm	10	13	14	7		1	6	2	1	0	4	1		0	0	1	0					425	16	107	6					1	1	2		5			456	600	1	36	200			3	\script\skill\ÃØ¼®Îä¹¦\»ÃÓ°ÎŞĞÎ½£.lua		skill_cast_interval	360	skill_interrupt_rate	-55							
410	Qu©n Tö C«ng	10	13	15	0		2	9	1		0	512	1		0	0	0	0					422	12		12												456	600	1	18	100				\script\skill\ÃØ¼®Îä¹¦\¾ı×Ó¹¦.lua		skill_cast_interval	324	skill_interrupt_rate	-55							
411	Ph¶n L­ìng Nghi ®ao ph¸p (chiªu)	10	0	0	7		1	2	2	0	2	8	1		0	0	1	1							18	6					1	1	2		3			456	96	1		100			2	\script\skill\ÃØ¼®Îä¹¦\·´Á½ÒÇµ¶·¨(ÕĞ).lua												
412	Bİch H¶i TriÒu Sinh Khóc (Tö)	10	7	9	7		1	6	2	1	2	1024	1		0	0	0	0							104	1					1		2		1			456	9999	1		100			2	\script\skill\ÃØ¼®Îä¹¦\±Ìº£³±ÉúÇú(×Ó).lua												
413	Kim Cang Phôc Ma Khuyªn (chiªu)	10	1	2	0		1	9	1	0	1	40	1		0	0	0	0							103	17					1	0	2					456	9999	1		100			1	\script\skill\ÃØ¼®Îä¹¦\½ğ¸Õ·üÄ§È¦(ÕĞ).lua												
414	TiÒm Long ThÇn C«ng (chiªu)	10	1	4	0		2	8	1		0	1	1		1	0	0	0																				2	9999	1		100				\script\skill\ÃØ¼®Îä¹¦\Ç±ÁúÉñ¹¦(ÕĞ).lua												
415	V« TrÇn ThÇn C«ng (chiªu)	10	1	3	0		2	10	1		0	256	1		1	0	0	0																				2	9999	1		100				\script\skill\ÃØ¼®Îä¹¦\ÎŞ³¾Éñ¹¦(ÕĞ).lua										500	15	
416	Thiªn La §Şa Vâng	10	5	6	0		19	13	2		1	2	1		0	0	0	0								1					3		2						9999	1	3	100				\script\skill\ÃØ¼®Îä¹¦\ÌìÂŞµØÍø(ÕĞ).lua												
417	Táa Nguyªn C«ng	10	7	8	0		2	9	1	1	0	4	1		0	0	1	0								18	424											456	600	1	19	100				\script\skill\ÃØ¼®Îä¹¦\ËøÔª¹¦.lua		skill_cast_interval	-55									
418	Bİch H¶i TriÒu Sinh Khóc (chiªu)	10	7	9	7		1	6	2	1	2	1024	1		0	0	0	0							108	12					1		2					456	9999	1		100			1	\script\skill\ÃØ¼®Îä¹¦\±Ìº£³±ÉúÇú(ÕĞ).lua												
419	Hçn §én quyÒn ph¸p (chiªu)	10	10	11	7		1	2	2	0	1	1	1		0	0	0	1							105	7					4	1	2		1			456	9999	1		100			5	\script\skill\ÃØ¼®Îä¹¦\»ìãçÎåÔÀÈ­(ÕĞ).lua												
420	Quı Thiªn §¹i H¹p C«n (chiªu)	10	10	12	7		1	2	2	0	2	32	1		0	0	0	1							106	6					1	1	2					456	9999	1		100			1	\script\skill\ÃØ¼®Îä¹¦\ŞñÌì´óãØ¹÷(ÕĞ).lua												
421	V« H×nh KiÕm (chiªu)	10	13	14	7		1	6	2	1	0	4	1		0	0	0	0							109	1					1	1	2					456	9999	1		100			1	\script\skill\ÃØ¼®Îä¹¦\»ÃÓ°ÎŞĞÎ½£(ÕĞ).lua												
422	Qu©n Tö C«ng (Tö)	10	13	15	0		2	9	1		0	512	1		0	0	0	0								1	423											456	9999	1		100				\script\skill\ÃØ¼®Îä¹¦\¾ı×Ó¹¦(×Ó).lua												
423	Qu©n Tö C«ng (chiªu)	10	13	15	0		2	9	1		0	512	1		0	0	0	0								1												456	9999	1		100				\script\skill\ÃØ¼®Îä¹¦\¾ı×Ó¹¦(ÕĞ).lua												
424	Táa Nguyªn C«ng (chiªu)	10	7	8	0		2	9	1	1	0	4	1		0	0	1	0																				456	9999	1		100				\script\skill\ÃØ¼®Îä¹¦\ËøÔª¹¦(ÕĞ).lua												
425	V« H×nh KiÕm (Tö)	10	13	14	7		1	6	2	1	0	4	1		0	0	1	0							109	1	421				1	1	2					456	9999	1		100			1	\script\skill\ÃØ¼®Îä¹¦\»ÃÓ°ÎŞĞÎ½£(×Ó).lua												
426	ChÊn Qu©n Tam TiÕu QuyÕt	10	16	17	0		2	8	1		0	64	2		1	0	0	0								18	432											2	9999	1	19	100				\script\skill\ÃØ¼®Îä¹¦\Õò¾üÈıĞ¥¾÷.lua		skill_cast_interval	2160	skill_interrupt_rate	25					500	14	
427	Xuyªn V©n Trôy NguyÖt TiÔn	10	16	18	7		1	2	2	0	1	16	2		0	0	0	0							111	18	433				1	1	2					456	600	1	19	100			1	\script\skill\ÃØ¼®Îä¹¦\´©ÔÆ×¹ÔÂ¼ı.lua		skill_cast_interval	360	skill_interrupt_rate	25	cost_goods_id	983050	cost_goods_num	1			
428	Ngò Nh¹c QuyÒn	10	10	11	7		20	2	2		1	1	1		0	0	0	0		407																		456	600	1	54	-100				\script\skill\ÃØ¼®Îä¹¦\»ìãç³å´Ì.lua		skill_cast_interval	216									
429	Quı Thiªn §¹i H¹p T©m Ph¸p	10	10	12	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\ÃØ¼®Îä¹¦\ŞñÌì´óãØĞÄ·¨.lua												
430	Qu©n Tö C«ng T©m Ph¸p	10	13	15	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\ÃØ¼®Îä¹¦\¾ı×Ó¹¦ĞÄ·¨.lua												
431	Xuyªn V©n Trôy NguyÖt T©m Ph¸p	10	16	18	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\ÃØ¼®Îä¹¦\´©ÔÆ×¹ÔÂĞÄ·¨.lua												
432	ChÊn Qu©n Tam TiÕu QuyÕt (chiªu)	10	16	17	0		2	8	1		0	64	2		1	0	0	0																				2	9999	1		100				\script\skill\ÃØ¼®Îä¹¦\Õò¾üÈıĞ¥¾÷(ÕĞ).lua										500	16	
433	Xuyªn V©n Trôy NguyÖt TiÔn (chiªu)	10	16	18	7		1	2	2	0	1	16	2		0	0	0	0							111	18					1	1	2					456	9999	1		100			1	\script\skill\ÃØ¼®Îä¹¦\´©ÔÆ×¹ÔÂ¼ı(ÕĞ).lua												
434	U Minh Hoan Quû QuyÕt	10	19	20	0		2	8	1		0	128	1		1	0	0	0								90												48	200	1	91	100				\script\skill\ÃØ¼®Îä¹¦\ÓÄÚ¤»Ã¹í¾÷.lua		skill_interrupt_rate	-55									
435	U Minh T©m Ph¸p	10	19	20	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\ÃØ¼®Îä¹¦\ÓÄÚ¤ĞÄ·¨.lua												
436	Linh cæ	10	19	21	0		2	19	1		0	2048	1		1	0	0	0								18			2	3								2	9999	1	27	100				\script\skill\ÃØ¼®Îä¹¦\Áé¹Æ.lua		skill_interrupt_rate	10									
450	Th¸i Tæ Tr­êng QuyÒn	10	0	0	7		1	0	2	2	2	-1	1		0	1	0	0							98	6	483				1	1	2					456	96	1	18	100			1	\script\skill\ÃØ¼®Îä¹¦\Ì«×æ³¤È­.lua		skill_interrupt_rate	-55									
451	T­îng H×nh QuyÒn Ph¸p	10	0	0	7		1	0	2	0	2	1	1		0	1	1	1							99	9	484				1	1	2					456	96	1	18	100			1	\script\skill\ÃØ¼®Îä¹¦\ÏóĞÎÈ­·¨.lua		skill_interrupt_rate	-55									
452	Trung B×nh KiÕm Ph¸p	10	0	0	7		1	4	2	1	2	4	1		0	1	1	1							100	9	485				1	1	2					456	96	1	18	100			1	\script\skill\ÃØ¼®Îä¹¦\ÖĞÆ½½£·¨.lua		skill_interrupt_rate	-55									
453	Khai S¬n c«n ph¸p	10	0	0	7		1	0	2	0	2	32	1		0	1	1	1							101	9	486				1	1	2					456	96	1	18	100			1	\script\skill\ÃØ¼®Îä¹¦\¿ªÉ½¹÷·¨.lua		skill_interrupt_rate	-55									
454	Khİ LiÖu ThuËt	10	0	0	0		2	12	2	1	0	-1	1		1	0	0	0								18	487											2	9999	1	19	100				\script\skill\ÃØ¼®Îä¹¦\ÆøÁÆÊõ.lua		skill_interrupt_rate	-55									
455	To¸i DiÖp Ch©m Ph¸p	10	0	0	7		1	0	2	0	1	2	1		0	1	1	1							102	9	488				1		2					456	500	1	18	100			1	\script\skill\ÃØ¼®Îä¹¦\ËéÒ¶Õë·¨.lua		cost_goods_id	720896	cost_goods_num	1	skill_interrupt_rate	-55					
456	Tô Nguyªn C«ng	10	0	0	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\ÃØ¼®Îä¹¦\¾ÛÔª¹¦.lua												
457	HuyÒn Th¹ch C«ng	10	0	0	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\ÃØ¼®Îä¹¦\ĞşÊ¯¹¦.lua												
458	Kim ThiÒn C«ng	10	0	0	0		2	10	1		0	-1	1		1	0	0	0								27	489											2	9999	1	28	100				\script\skill\ÃØ¼®Îä¹¦\½ğ²õ¹¦.lua		skill_interrupt_rate	10	skill_cast_interval	1080							
459	Tu La C«ng	10	0	0	0		2	8	0		0	-1	1		1	0	0	0								27	490											2	9999	1	28	100				\script\skill\ÃØ¼®Îä¹¦\ĞŞÂŞ¹¦.lua		skill_interrupt_rate	10	skill_cast_interval	3240							
460	Bæ Kim ThuËt	10	0	0	0		17	14	1		0	-1	1		1	0	0	0								27												2	9999	1	21627	-100				\script\skill\ÃØ¼®Îä¹¦\²¹½ğÊõ.lua		skill_interrupt_rate	100	skill_cast_interval	10800							
461	Bæ Th¹ch ThuËt	10	0	0	0		17	14	1		0	-1	1		1	0	0	0								27												2	9999	1	21627	-100				\script\skill\ÃØ¼®Îä¹¦\²¹Ê¯Êõ.lua		skill_interrupt_rate	100	skill_cast_interval	10800							
462	Ngò Quû Ban VËn ThuËt	10	0	0	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\ÃØ¼®Îä¹¦\Îå¹í°áÔËÊõ.lua												
463	Thiªn Hµ ThÇn C«ng	10	0	0	0		2	10	1		0	-1	1		1	0	0	0								27	491											2	9999	1	28	100				\script\skill\ÃØ¼®Îä¹¦\ÌìÏ¼Éñ¹¦.lua		skill_interrupt_rate	10	skill_cast_interval	1080							
464	Tö Hµ ThÇn C«ng	10	0	0	0		2	10	1		0	-1	1		1	0	0	0								27	492											2	9999	1	28	100				\script\skill\ÃØ¼®Îä¹¦\×ÏÏ¼Éñ¹¦.lua		skill_interrupt_rate	10	skill_cast_interval	1080							
465	Triªm Y ThËp B¸t §iÖt	10	0	0	0		2	10	1		0	-1	1		1	0	0	0								27	493											2	9999	1	28	100				\script\skill\ÃØ¼®Îä¹¦\Õ´ÒÂÊ®°Ëµø.lua		skill_interrupt_rate	10	skill_cast_interval	3240							
466	ThÊt Th­¬ng QuyÒn	10					4																																																			
467	MÆc Tö KiÕm Ph¸p	10					4																																																			
468	Kim §Ønh ThÇn C«ng	10					4																																																			
469	HuyÒn Minh Mª Hån c«n	10					4																																																			
470	Ngò Chİnh Ngò Ph¶n §ao	10					4																																																			
471	Cöu Khóc Hîp NhÊt c«n	10					4																																																			
472	TiÓu Lı Phi §ao	10					4																																																			
473	¶nh NguyÖt TËt Phong QuyÕt	10					4																																																			
474	NhÊt D­¬ng ChØ	10					4																																																			
475	Thiªn S¸t DiÖt KiÕp Khóc	10					4																																																			
476	Long T­îng B¸t Nh· C«ng	10					4																																																			
477	L¨ng Ba Vi Bé	10	0	0	0		25	14	1		1	-1	1		1	0	0	0																				2	9999	1						\script\skill\ÃØ¼®Îä¹¦\Áè²¨Î¢²½.lua												
478	Long Phông T­êng Thôy KÕt	10					4																																																			
479	Long Hoµng B¸ Thiªn LÖnh	10					4																																																			
480	Cµn Kh«n §¹i Na Di	10					4																																																			
481	B¾c Minh ThÇn C«ng	10					4																																																			
482	Th¸i HuyÒn ThÇn C«ng	10					4																																																			
483	Th¸i Tæ Tr­êng QuyÒn (chiªu)	10	0	0	7		1	0	2	2	2	-1	1		0	1	0	0							98	6					1	1	2					456	96	1		100			1	\script\skill\ÃØ¼®Îä¹¦\Ì«×æ³¤È­(ÕĞ).lua												
484	T­îng H×nh QuyÒn Ph¸p (chiªu)	10	0	0	7		1	0	2	0	2	1	1		0	1	0	1							99	6					1	1	2					456	96	1		100			1	\script\skill\ÃØ¼®Îä¹¦\ÏóĞÎÈ­·¨(ÕĞ).lua												
485	Trung B×nh KiÕm Ph¸p (chiªu)	10	0	0	7		1	4	2	1	2	4	1		0	1	0	1							100	8					1		2					456	9999	1		100			1	\script\skill\ÃØ¼®Îä¹¦\ÖĞÆ½½£·¨(ÕĞ).lua												
486	Khai S¬n c«n ph¸p (chiªu)	10	0	0	7		1	0	2	0	2	32	1		0	1	0	1							101	6					1	1	2					456	96	1		100			1	\script\skill\ÃØ¼®Îä¹¦\¿ªÉ½¹÷·¨(ÕĞ).lua												
487	Khİ LiÖu ThuËt (chiªu)	10	0	0	0		2	12	2	1	0	-1	1		1	0	0	0																				2	9999	1		100				\script\skill\ÃØ¼®Îä¹¦\ÆøÁÆÊõ(ÕĞ).lua												
488	To¸i DiÖp Ch©m Ph¸p (chiªu)	10	0	0	7		1	0	2	0	1	2	1		0	1	0	1							102	8					1		2					456	9999	1		100			1	\script\skill\ÃØ¼®Îä¹¦\ËéÒ¶Õë·¨(ÕĞ).lua												
489	Kim ThiÒn C«ng (chiªu)	10	0	0	0		2	10	1		0	-1	1		1	0	0	0																				2	9999	1		100				\script\skill\ÃØ¼®Îä¹¦\½ğ²õ¹¦(ÕĞ).lua												
490	Tu La C«ng (chiªu)	10	0	0	0		2	8	0		0	-1	1		1	0	0	0																				2	9999	1		100				\script\skill\ÃØ¼®Îä¹¦\ĞŞÂŞ¹¦(ÕĞ).lua												
491	Thiªn Hµ ThÇn C«ng (chiªu)	10	0	0	0		2	10	1		0	-1	1		1	0	0	0																				2	9999	1		100				\script\skill\ÃØ¼®Îä¹¦\ÌìÏ¼Éñ¹¦(ÕĞ).lua												
492	Tö Hµ ThÇn C«ng (chiªu)	10	0	0	0		2	10	1		0	-1	1		1	0	0	0																				2	9999	1		100				\script\skill\ÃØ¼®Îä¹¦\×ÏÏ¼Éñ¹¦(ÕĞ).lua												
493	Triªm Y ThËp B¸t §iÖt (chiªu)	10	0	0	0		2	10	1		0	-1	1		1	0	0	0																				2	9999	1		100				\script\skill\ÃØ¼®Îä¹¦\Õ´ÒÂÊ®°Ëµø(ÕĞ).lua												
494	V¹n §éc §o¹t MÖnh §ao (Tö)	7	19	20	0		1	1	2	0	1	128	1		0	1	1	1							117	1	382				1		2					456	9999	1		100			1	\script\skill\Îå¶¾Ğ°ÏÀ\Íò¶¾¶áÃüµ¶(×Ó).lua												
495	Ngò Hµnh Tô Thñ T©m Ph¸p	10	0	0	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\ÃØ¼®Îä¹¦\ÎåĞĞ¾ÛÊ×ĞÄ·¨.lua												
496	B¸ch Th¶o hoµn thÇn thuËt	10	0	0	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\ÃØ¼®Îä¹¦\°Ù²İ»¹ÉñÊõ.lua												
500	DŞch C©n Kinh (Tö 1)	20	1	2	0		2	3	1		2	40	1		0	0	0	0					501	17		1												2	9999	1		100				\script\skill\ÉÙÁÖË×¼Ò\Ò×½î¾­(×Ó1).lua												
501	DŞch C©n Kinh (Tö 2)	20	1	2	7		1	3	2	0	1	40	1		0	0	0	0					502	1	134	2					2		5					456	9999	1		100			3	\script\skill\ÉÙÁÖË×¼Ò\Ò×½î¾­(×Ó2).lua												
502	DŞch C©n Kinh (Tö 3)	20	1	2	0		2	3	1		2	40	1		0	0	0	0					503	17		1												2	9999	1		100				\script\skill\ÉÙÁÖË×¼Ò\Ò×½î¾­(×Ó3).lua												
503	DŞch C©n Kinh (Tö 4)	20	1	2	7		1	3	2	0	1	40	1		0	0	0	0					504	1	135	2					2		5					456	9999	1		100			3	\script\skill\ÉÙÁÖË×¼Ò\Ò×½î¾­(×Ó4).lua												
504	DŞch C©n Kinh (Tö 5)	20	1	2	0		2	3	1		2	40	1		0	0	0	0					505	17		1												2	9999	1		100				\script\skill\ÉÙÁÖË×¼Ò\Ò×½î¾­(×Ó5).lua												
505	DŞch C©n Kinh (Tö 6)	20	1	2	7		1	3	2	0	1	40	1		0	0	0	0					506	1	136	2					2		5					456	9999	1		100			3	\script\skill\ÉÙÁÖË×¼Ò\Ò×½î¾­(×Ó6).lua												
506	DŞch C©n Kinh (Tö 7)	20	1	2	0		2	3	1		2	40	1		0	0	0	0					507	17		1												2	9999	1		100				\script\skill\ÉÙÁÖË×¼Ò\Ò×½î¾­(×Ó7).lua												
507	DŞch C©n Kinh (Tö 8)	20	1	2	7		1	3	2	0	1	40	1		0	0	0	0					508	1	137	2					2		5					456	9999	1		100			3	\script\skill\ÉÙÁÖË×¼Ò\Ò×½î¾­(×Ó8).lua												
508	DŞch C©n Kinh (Tö 9)	20	1	2	0		2	3	1		2	40	1		0	0	0	0					509	17		1												2	9999	1		100				\script\skill\ÉÙÁÖË×¼Ò\Ò×½î¾­(×Ó9).lua												
509	DŞch C©n Kinh (Tö 10)	20	1	2	7		1	3	2	0	1	40	1		0	0	0	0					510	1	133	2					2		5					456	9999	1		100			3	\script\skill\ÉÙÁÖË×¼Ò\Ò×½î¾­(×Ó10).lua												
510	DŞch C©n Kinh (Tö 11)	20	1	2	0		2	3	1		2	40	1		0	0	0	0					511	17		1												2	9999	1		100				\script\skill\ÉÙÁÖË×¼Ò\Ò×½î¾­(×Ó11).lua												
511	DŞch C©n Kinh (Tö 12)	20	1	2	7		1	3	2	0	1	40	1		0	0	0	0					512	1	134	2					2		5					456	9999	1		100			3	\script\skill\ÉÙÁÖË×¼Ò\Ò×½î¾­(×Ó12).lua												
512	DŞch C©n Kinh (Tö 13)	20	1	2	0		2	3	1		2	40	1		0	0	0	0					513	17		1												2	9999	1		100				\script\skill\ÉÙÁÖË×¼Ò\Ò×½î¾­(×Ó13).lua												
513	DŞch C©n Kinh (Tö 14)	20	1	2	7		1	3	2	0	1	40	1		0	0	0	0					514	1	135	2					2		5					456	9999	1		100			3	\script\skill\ÉÙÁÖË×¼Ò\Ò×½î¾­(×Ó14).lua												
514	DŞch C©n Kinh (Tö 15)	20	1	2	0		2	3	1		2	40	1		0	0	0	0					515	17		1												2	9999	1		100				\script\skill\ÉÙÁÖË×¼Ò\Ò×½î¾­(×Ó15).lua												
515	DŞch C©n Kinh (Tö 16)	20	1	2	7		1	3	2	0	1	40	1		0	0	0	0					516	1	136	2					2		5					456	9999	1		100			3	\script\skill\ÉÙÁÖË×¼Ò\Ò×½î¾­(×Ó16).lua												
516	DŞch C©n Kinh (Tö 17)	20	1	2	0		2	3	1		2	40	1		0	0	0	0					517	17		1												2	9999	1		100				\script\skill\ÉÙÁÖË×¼Ò\Ò×½î¾­(×Ó17).lua												
517	DŞch C©n Kinh (Tö 18)	20	1	2	7		1	3	2	0	1	40	1		0	0	0	0					518	1	137	2					2		5					456	9999	1		100			3	\script\skill\ÉÙÁÖË×¼Ò\Ò×½î¾­(×Ó18).lua												
518	DŞch C©n Kinh (Tö 19)	20	1	2	0		2	3	1		2	40	1		0	0	0	0								1												2	9999	1		100				\script\skill\ÉÙÁÖË×¼Ò\Ò×½î¾­(×Ó19).lua												
519	Nh­ Lai ThÇn Ch­ën (Tö )	20	1	4	7		1	7	2	1	1	1	1		0	0	0	0							139	18					1		2					456	9999	1	36	100			1	\script\skill\ÉÙÁÖÎäÉ®\ÈçÀ´ÉñÕÆ(×Ó).lua												
520	MiÔn dŞch TÈy Tuû Kinh	20	1	3	7		2	7	1		0	256	1		0	0	0	0																				2	9999	1		100				\script\skill\ÉÙÁÖìøÉ®\Ï´Ëè¾­ÃâÒß.lua												
521	HÊp Tinh trËn (Tö )	20	5	6	7		1	3	2	0	1	2	1		0	0	0	0							142	1			1		3	3	2		1			456	9999	1	38	100			30	\script\skill\ÌÆÃÅ\ÎüĞÇÕó(×Ó).lua												
522	V« T­íng ThÇn C«ng (Tö 1)	20	7	8	7		2	7	1	1	1	4	1		0	0	0	0																				6	9999	15		100				\script\skill\¶ëáÒ³ö¼Ò\ÍòÏàÉñ¹¦(×Ó1).lua												
523	V« T­íng ThÇn C«ng (Tö 2)	20	7	8	7		2	7	1	1	1	4	1		0	0	0	0																				456	9999	15		100				\script\skill\¶ëáÒ³ö¼Ò\ÍòÏàÉñ¹¦(×Ó2).lua												
524	MiÔn dŞch Thiªn ¢m TrÊn Hån Khóc	20	7	9	7		2	7	1		0	1024	1		0	0	0	0					525	17		1												2	9999	1		100				\script\skill\¶ëáÒË×¼Ò\ÌìÒôÕò»êÇúÃâÒß.lua												
525	Thiªn ¢m TrÊn Hån Khóc (Tö 1)	20	7	9	7		10	7	1	1	1	1024	1		0	0	0	0					526	17	144	1					1		2					456	9999	1		100			1	\script\skill\¶ëáÒË×¼Ò\ÌìÒôÕò»êÇú(×Ó1).lua												
526	Thiªn ¢m TrÊn Hån Khóc (Tö 2)	20	7	9	7		10	7	1	1	1	1024	1		0	0	0	0					527	17	143	1					1		2					456	9999	1		100			1	\script\skill\¶ëáÒË×¼Ò\ÌìÒôÕò»êÇú(×Ó2).lua												
527	Thiªn ¢m TrÊn Hån Khóc (Tö 3)	20	7	9	7		10	7	1	1	1	1024	1		0	0	0	0					525	1	143	1					1		2					456	9999	1		100			1	\script\skill\¶ëáÒË×¼Ò\ÌìÒôÕò»êÇú(×Ó3).lua												
528	Gi¸ng Long ThËp B¸t Ch­ë (Tö )	20	10	11	7		1	3	2	0	1	1	1		0	0	0	0							146	1					1		2					456	9999	1		100			1	\script\skill\Ø¤°ï¾»ÒÂ\½µÁúÊ®°ËÕÆ(×Ó).lua												
529	MiÔn dŞch §¶ CÈu c«n trËn	20	10	12	7		2	3	1		0	32	1		0	0	0	0					530	1		1												2	9999	1		100			1	\script\skill\Ø¤°ïÎÛÒÂ\´ò¹·¹÷ÕóÃâÒß.lua												
530	§¶ CÈu c«n trËn (Tö 1)	20	10	12	7		1	3	1		1	32	1		0	0	0	0					531	33	148	1					1		2					6	9999	1		100			1	\script\skill\Ø¤°ïÎÛÒÂ\´ò¹·¹÷Õó(×Ó1).lua												
531	§¶ CÈu c«n trËn (Tö 2)	20	10	12	7		1	3	2	0	1	32	1		0	0	0	0					532	18	147	1					4	1	2					456	999	1		100			1	\script\skill\Ø¤°ïÎÛÒÂ\´ò¹·¹÷Õó(×Ó2).lua												
532	§¶ CÈu c«n trËn (Tö 3)	20	10	12	7		1	3	2	0	1	32	1		0	0	0	0					533	1	147	1					4	1	2					456	9999	1		100			1	\script\skill\Ø¤°ïÎÛÒÂ\´ò¹·¹÷Õó(×Ó3).lua												
533	§¶ CÈu c«n trËn (Tö 4)	20	10	12	7		1	3	1		1	32	1		0	0	0	0					534	17	148	1					1		2					6	9999	1		100			1	\script\skill\Ø¤°ïÎÛÒÂ\´ò¹·¹÷Õó(×Ó4).lua												
534	§¶ CÈu c«n trËn (Tö 5)	20	10	12	7		1	3	2	0	1	32	1		0	0	0	0					535	18	147	1					4	1	2					456	9999	1		100			1	\script\skill\Ø¤°ïÎÛÒÂ\´ò¹·¹÷Õó(×Ó5).lua												
535	§¶ CÈu c«n trËn (Tö 6)	20	10	12	7		1	3	2	0	1	32	1		0	0	0	0					536	1	147	1					4	1	2					456	9999	1		100			1	\script\skill\Ø¤°ïÎÛÒÂ\´ò¹·¹÷Õó(×Ó6).lua												
536	§¶ CÈu c«n trËn (Tö 7)	20	10	12	7		1	3	1		1	32	1		0	0	0	0					537	17	148	1					1		2					6	9999	1		100			1	\script\skill\Ø¤°ïÎÛÒÂ\´ò¹·¹÷Õó(×Ó7).lua												
537	§¶ CÈu c«n trËn (Tö 8)	20	10	12	7		1	3	2	0	1	32	1		0	0	0	0					538	18	147	1					4	1	2					456	9999	1		100			1	\script\skill\Ø¤°ïÎÛÒÂ\´ò¹·¹÷Õó(×Ó8).lua												
538	§¶ CÈu c«n trËn (Tö 9)	20	10	12	7		1	3	2	0	1	32	1		0	0	0	0					539	1	147	1					4	1	2					456	9999	1		100			1	\script\skill\Ø¤°ïÎÛÒÂ\´ò¹·¹÷Õó(×Ó9).lua												
539	§¶ CÈu c«n trËn (Tö 10)	20	10	12	7		1	3	1		1	32	1		0	0	0	0					540	17	148	1					1		2					6	9999	1		100			1	\script\skill\Ø¤°ïÎÛÒÂ\´ò¹·¹÷Õó(×Ó10).lua												
540	§¶ CÈu c«n trËn (Tö 11)	20	10	12	7		1	3	2	0	1	32	1		0	0	0	0					541	18	147	1					4	1	2					456	9999	1		100			1	\script\skill\Ø¤°ïÎÛÒÂ\´ò¹·¹÷Õó(×Ó11).lua												
541	§¶ CÈu c«n trËn (Tö 12)	20	10	12	7		1	3	2	0	1	32	1		0	0	0	0					542	1	147	1					4	1	2					456	9999	1		100			1	\script\skill\Ø¤°ïÎÛÒÂ\´ò¹·¹÷Õó(×Ó12).lua												
542	§¶ CÈu c«n trËn (Tö 13)	20	10	12	7		1	3	1		1	32	1		0	0	0	0					543	17	148	1					1		2					6	9999	1		100			1	\script\skill\Ø¤°ïÎÛÒÂ\´ò¹·¹÷Õó(×Ó13).lua												
