ID	Name	MaxLevel	Faction	Route	Series	ExtraSeries	Type	Style1	Style2	DamageType	TargetType	WeaponLimit	HorseLimit	MoveType	CastInCity	CastInLeftKey	UseAR	Retrusive	FormerSkillID	FollowingSkillID	FollowingSkillBurstMode	FollowingSkillTargetType	NextSkillID	NextSkillWaitTime	MissleID	MissleWaitTime	SubSkill1ID	SubSkill2ID	PoisonFlag	PoisonSeries	MisslesForm	MissleReferenceFrame	MissleGenerateOrder	MissleRelativePosType	MissleGenerateData	MissleClientOnly	MissleStopWhenMove	ValidObject	UseRange	EffectRadius	BurstTime	BurstSpeed	AnkyloseTime	AnkyloseSpeed	MissleNum	LvlSetScript	LevelUpScript	DefaultAttrib1	DefaultValue1	DefaultAttrib2	DefaultValue2	DefaultAttrib3	DefaultValue3	DefaultAttrib4	DefaultValue4	PersistTimeEnhanceCoefficient	PersistTimeUpperLimitSec	SpecialStateLimit
422	君子功(子)	10	13	15	0		2	9	1		0	512	1		0	0	0	0								1	423											456	9999	1		100				\script\skill\秘籍武功\君子功(子).lua												
423	君子功(招)	10	13	15	0		2	9	1		0	512	1		0	0	0	0								1												456	9999	1		100				\script\skill\秘籍武功\君子功(招).lua												
424	锁元功(招)	10	7	8	0		2	9	1	1	0	4	1		0	0	1	0																				456	9999	1		100				\script\skill\秘籍武功\锁元功(招).lua												
425	幻影无形剑(子)	10	13	14	7		1	6	2	1	0	4	1		0	0	1	0							109	1	421				1	1	2					456	9999	1		100			1	\script\skill\秘籍武功\幻影无形剑(子).lua												
426	镇军三啸诀	10	16	17	0		2	8	1		0	64	2		1	0	0	0								18	432											2	9999	1	19	100				\script\skill\秘籍武功\镇军三啸诀.lua		skill_cast_interval	2160	skill_interrupt_rate	25					500	14	
427	穿云坠月箭	10	16	18	7		1	2	2	0	1	16	2		0	0	0	0							111	18	433				1	1	2					456	600	1	19	100			1	\script\skill\秘籍武功\穿云坠月箭.lua		skill_cast_interval	360	skill_interrupt_rate	25	cost_goods_id	983050	cost_goods_num	1			
428	混沌五岳拳	10	10	11	7		20	2	2		1	1	1		0	0	0	0		407																		456	600	1	54	-100				\script\skill\秘籍武功\混沌冲刺.lua		skill_cast_interval	216									
429	揆天大阖心法	10	10	12	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\秘籍武功\揆天大阖心法.lua												
430	君子功心法	10	13	15	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\秘籍武功\君子功心法.lua												
431	穿云坠月心法	10	16	18	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\秘籍武功\穿云坠月心法.lua												
432	镇军三啸诀(招)	10	16	17	0		2	8	1		0	64	2		1	0	0	0																				2	9999	1		100				\script\skill\秘籍武功\镇军三啸诀(招).lua										500	16	
433	穿云坠月箭(招)	10	16	18	7		1	2	2	0	1	16	2		0	0	0	0							111	18					1	1	2					456	9999	1		100			1	\script\skill\秘籍武功\穿云坠月箭(招).lua												
434	幽冥幻鬼诀	10	19	20	0		2	8	1		0	128	1		1	0	0	0								90												48	200	1	91	100				\script\skill\秘籍武功\幽冥幻鬼诀.lua		skill_interrupt_rate	-55									
435	幽冥心法	10	19	20	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\秘籍武功\幽冥心法.lua												
436	灵蛊	10	19	21	0		2	19	1		0	2048	1		1	0	0	0								18			2	3								2	9999	1	27	100				\script\skill\秘籍武功\灵蛊.lua		skill_interrupt_rate	10									
450	太祖长拳	10	0	0	7		1	0	2	2	2	-1	1		0	1	0	0							98	6	483				1	1	2					456	96	1	18	100			1	\script\skill\秘籍武功\太祖长拳.lua		skill_interrupt_rate	-55									
451	象形拳法	10	0	0	7		1	0	2	0	2	1	1		0	1	1	1							99	9	484				1	1	2					456	96	1	18	100			1	\script\skill\秘籍武功\象形拳法.lua		skill_interrupt_rate	-55									
452	中平剑法	10	0	0	7		1	4	2	1	2	4	1		0	1	1	1							100	9	485				1	1	2					456	96	1	18	100			1	\script\skill\秘籍武功\中平剑法.lua		skill_interrupt_rate	-55									
453	开山棍法	10	0	0	7		1	0	2	0	2	32	1		0	1	1	1							101	9	486				1	1	2					456	96	1	18	100			1	\script\skill\秘籍武功\开山棍法.lua		skill_interrupt_rate	-55									
454	气疗术	10	0	0	0		2	12	2	1	0	-1	1		1	0	0	0								18	487											2	9999	1	19	100				\script\skill\秘籍武功\气疗术.lua		skill_interrupt_rate	-55									
455	碎叶针法	10	0	0	7		1	0	2	0	1	2	1		0	1	1	1							102	9	488				1		2					456	500	1	18	100			1	\script\skill\秘籍武功\碎叶针法.lua		cost_goods_id	720896	cost_goods_num	1	skill_interrupt_rate	-55					
456	聚元功	10	0	0	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\秘籍武功\聚元功.lua												
457	玄石功	10	0	0	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\秘籍武功\玄石功.lua												
458	金蝉功	10	0	0	0		2	10	1		0	-1	1		1	0	0	0								27	489											2	9999	1	28	100				\script\skill\秘籍武功\金蝉功.lua		skill_interrupt_rate	10	skill_cast_interval	1080							
459	修罗功	10	0	0	0		2	8	0		0	-1	1		1	0	0	0								27	490											2	9999	1	28	100				\script\skill\秘籍武功\修罗功.lua		skill_interrupt_rate	10	skill_cast_interval	3240							
460	补金术	10	0	0	0		17	14	1		0	-1	1		1	0	0	0								27												2	9999	1	21627	-100				\script\skill\秘籍武功\补金术.lua		skill_interrupt_rate	100	skill_cast_interval	10800							
461	补石术	10	0	0	0		17	14	1		0	-1	1		1	0	0	0								27												2	9999	1	21627	-100				\script\skill\秘籍武功\补石术.lua		skill_interrupt_rate	100	skill_cast_interval	10800							
462	五鬼搬运术	10	0	0	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\秘籍武功\五鬼搬运术.lua												
463	天霞神功	10	0	0	0		2	10	1		0	-1	1		1	0	0	0								27	491											2	9999	1	28	100				\script\skill\秘籍武功\天霞神功.lua		skill_interrupt_rate	10	skill_cast_interval	1080							
464	紫霞神功	10	0	0	0		2	10	1		0	-1	1		1	0	0	0								27	492											2	9999	1	28	100				\script\skill\秘籍武功\紫霞神功.lua		skill_interrupt_rate	10	skill_cast_interval	1080							
465	沾衣十八跌	10	0	0	0		2	10	1		0	-1	1		1	0	0	0								27	493											2	9999	1	28	100				\script\skill\秘籍武功\沾衣十八跌.lua		skill_interrupt_rate	10	skill_cast_interval	3240							
466	七伤拳	10					4																																																			
467	墨子剑法	10					4																																																			
468	金顶神功	10					4																																																			
469	玄冥迷魂棍	10					4																																																			
470	五正五反刀	10					4																																																			
471	九曲合一棍	10					4																																																			
472	小李飞刀	10					4																																																			
473	影月疾风诀	10					4																																																			
474	一阳指	10					4																																																			
475	天煞灭劫曲	10					4																																																			
476	龙象般若功	10					4																																																			
477	凌波微步	10	0	0	0		25	14	1		1	-1	1		1	0	0	0																				2	9999	1						\script\skill\秘籍武功\凌波微步.lua												
478	龙凤祥瑞结	10					4																																																			
479	龙皇霸天令	10					4																																																			
480	乾坤大挪移	10					4																																																			
481	北冥神功	10					4																																																			
482	太玄神功	10					4																																																			
483	太祖长拳(招)	10	0	0	7		1	0	2	2	2	-1	1		0	1	0	0							98	6					1	1	2					456	96	1		100			1	\script\skill\秘籍武功\太祖长拳(招).lua												
484	象形拳法(招)	10	0	0	7		1	0	2	0	2	1	1		0	1	0	1							99	6					1	1	2					456	96	1		100			1	\script\skill\秘籍武功\象形拳法(招).lua												
485	中平剑法(招)	10	0	0	7		1	4	2	1	2	4	1		0	1	0	1							100	8					1		2					456	9999	1		100			1	\script\skill\秘籍武功\中平剑法(招).lua												
486	开山棍法(招)	10	0	0	7		1	0	2	0	2	32	1		0	1	0	1							101	6					1	1	2					456	96	1		100			1	\script\skill\秘籍武功\开山棍法(招).lua												
487	气疗术(招)	10	0	0	0		2	12	2	1	0	-1	1		1	0	0	0																				2	9999	1		100				\script\skill\秘籍武功\气疗术(招).lua												
488	碎叶针法(招)	10	0	0	7		1	0	2	0	1	2	1		0	1	0	1							102	8					1		2					456	9999	1		100			1	\script\skill\秘籍武功\碎叶针法(招).lua												
489	金蝉功(招)	10	0	0	0		2	10	1		0	-1	1		1	0	0	0																				2	9999	1		100				\script\skill\秘籍武功\金蝉功(招).lua												
490	修罗功(招)	10	0	0	0		2	8	0		0	-1	1		1	0	0	0																				2	9999	1		100				\script\skill\秘籍武功\修罗功(招).lua												
491	天霞神功(招)	10	0	0	0		2	10	1		0	-1	1		1	0	0	0																				2	9999	1		100				\script\skill\秘籍武功\天霞神功(招).lua												
492	紫霞神功(招)	10	0	0	0		2	10	1		0	-1	1		1	0	0	0																				2	9999	1		100				\script\skill\秘籍武功\紫霞神功(招).lua												
493	沾衣十八跌(招)	10	0	0	0		2	10	1		0	-1	1		1	0	0	0																				2	9999	1		100				\script\skill\秘籍武功\沾衣十八跌(招).lua												
494	万毒夺命刀(子)	7	19	20	0		1	1	2	0	1	128	1		0	1	1	1							117	1	382				1		2					456	9999	1		100			1	\script\skill\五毒邪侠\万毒夺命刀(子).lua												
495	五行聚首心法	10	0	0	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\秘籍武功\五行聚首心法.lua												
496	百草还神术	10	0	0	0		3	14	1		0	-1	0		1	0	0	0																				2								\script\skill\秘籍武功\百草还神术.lua												
500	易筋经(子1)	20	1	2	0		2	3	1		2	40	1		0	0	0	0					501	17		1												2	9999	1		100				\script\skill\少林俗家\易筋经(子1).lua												
501	易筋经(子2)	20	1	2	7		1	3	2	0	1	40	1		0	0	0	0					502	1	134	2					2		5					456	9999	1		100			3	\script\skill\少林俗家\易筋经(子2).lua												
502	易筋经(子3)	20	1	2	0		2	3	1		2	40	1		0	0	0	0					503	17		1												2	9999	1		100				\script\skill\少林俗家\易筋经(子3).lua												
503	易筋经(子4)	20	1	2	7		1	3	2	0	1	40	1		0	0	0	0					504	1	135	2					2		5					456	9999	1		100			3	\script\skill\少林俗家\易筋经(子4).lua												
504	易筋经(子5)	20	1	2	0		2	3	1		2	40	1		0	0	0	0					505	17		1												2	9999	1		100				\script\skill\少林俗家\易筋经(子5).lua												
505	易筋经(子6)	20	1	2	7		1	3	2	0	1	40	1		0	0	0	0					506	1	136	2					2		5					456	9999	1		100			3	\script\skill\少林俗家\易筋经(子6).lua												
506	易筋经(子7)	20	1	2	0		2	3	1		2	40	1		0	0	0	0					507	17		1												2	9999	1		100				\script\skill\少林俗家\易筋经(子7).lua												
507	易筋经(子8)	20	1	2	7		1	3	2	0	1	40	1		0	0	0	0					508	1	137	2					2		5					456	9999	1		100			3	\script\skill\少林俗家\易筋经(子8).lua												
508	易筋经(子9)	20	1	2	0		2	3	1		2	40	1		0	0	0	0					509	17		1												2	9999	1		100				\script\skill\少林俗家\易筋经(子9).lua												
509	易筋经(子10)	20	1	2	7		1	3	2	0	1	40	1		0	0	0	0					510	1	133	2					2		5					456	9999	1		100			3	\script\skill\少林俗家\易筋经(子10).lua												
510	易筋经(子11)	20	1	2	0		2	3	1		2	40	1		0	0	0	0					511	17		1												2	9999	1		100				\script\skill\少林俗家\易筋经(子11).lua												
511	易筋经(子12)	20	1	2	7		1	3	2	0	1	40	1		0	0	0	0					512	1	134	2					2		5					456	9999	1		100			3	\script\skill\少林俗家\易筋经(子12).lua												
512	易筋经(子13)	20	1	2	0		2	3	1		2	40	1		0	0	0	0					513	17		1												2	9999	1		100				\script\skill\少林俗家\易筋经(子13).lua												
513	易筋经(子14)	20	1	2	7		1	3	2	0	1	40	1		0	0	0	0					514	1	135	2					2		5					456	9999	1		100			3	\script\skill\少林俗家\易筋经(子14).lua												
514	易筋经(子15)	20	1	2	0		2	3	1		2	40	1		0	0	0	0					515	17		1												2	9999	1		100				\script\skill\少林俗家\易筋经(子15).lua												
515	易筋经(子16)	20	1	2	7		1	3	2	0	1	40	1		0	0	0	0					516	1	136	2					2		5					456	9999	1		100			3	\script\skill\少林俗家\易筋经(子16).lua												
516	易筋经(子17)	20	1	2	0		2	3	1		2	40	1		0	0	0	0					517	17		1												2	9999	1		100				\script\skill\少林俗家\易筋经(子17).lua												
517	易筋经(子18)	20	1	2	7		1	3	2	0	1	40	1		0	0	0	0					518	1	137	2					2		5					456	9999	1		100			3	\script\skill\少林俗家\易筋经(子18).lua												
518	易筋经(子19)	20	1	2	0		2	3	1		2	40	1		0	0	0	0								1												2	9999	1		100				\script\skill\少林俗家\易筋经(子19).lua												
519	如来神掌(子)	20	1	4	7		1	7	2	1	1	1	1		0	0	0	0							139	18					1		2					456	9999	1	36	100			1	\script\skill\少林武僧\如来神掌(子).lua												
520	洗髓经免疫	20	1	3	7		2	7	1		0	256	1		0	0	0	0																				2	9999	1		100				\script\skill\少林禅僧\洗髓经免疫.lua												
521	吸星阵(子)	20	5	6	7		1	3	2	0	1	2	1		0	0	0	0							142	1			1		3	3	2		1			456	9999	1	38	100			30	\script\skill\唐门\吸星阵(子).lua												
522	万相神功(子1)	20	7	8	7		2	7	1	1	1	4	1		0	0	0	0																				6	9999	15		100				\script\skill\峨嵋出家\万相神功(子1).lua												
523	万相神功(子2)	20	7	8	7		2	7	1	1	1	4	1		0	0	0	0																				456	9999	15		100				\script\skill\峨嵋出家\万相神功(子2).lua												
524	天音镇魂曲免疫	20	7	9	7		2	7	1		0	1024	1		0	0	0	0					525	17		1												2	9999	1		100				\script\skill\峨嵋俗家\天音镇魂曲免疫.lua												
525	天音镇魂曲(子1)	20	7	9	7		10	7	1	1	1	1024	1		0	0	0	0					526	17	144	1					1		2					456	9999	1		100			1	\script\skill\峨嵋俗家\天音镇魂曲(子1).lua												
526	天音镇魂曲(子2)	20	7	9	7		10	7	1	1	1	1024	1		0	0	0	0					527	17	143	1					1		2					456	9999	1		100			1	\script\skill\峨嵋俗家\天音镇魂曲(子2).lua												
527	天音镇魂曲(子3)	20	7	9	7		10	7	1	1	1	1024	1		0	0	0	0					525	1	143	1					1		2					456	9999	1		100			1	\script\skill\峨嵋俗家\天音镇魂曲(子3).lua												
528	降龙十八掌(子)	20	10	11	7		1	3	2	0	1	1	1		0	0	0	0							146	1					1		2					456	9999	1		100			1	\script\skill\丐帮净衣\降龙十八掌(子).lua												
529	打狗棍阵免疫	20	10	12	7		2	3	1		0	32	1		0	0	0	0					530	1		1												2	9999	1		100			1	\script\skill\丐帮污衣\打狗棍阵免疫.lua												
530	打狗棍阵(子1)	20	10	12	7		1	3	1		1	32	1		0	0	0	0					531	33	148	1					1		2					6	9999	1		100			1	\script\skill\丐帮污衣\打狗棍阵(子1).lua												
531	打狗棍阵(子2)	20	10	12	7		1	3	2	0	1	32	1		0	0	0	0					532	18	147	1					4	1	2					456	999	1		100			1	\script\skill\丐帮污衣\打狗棍阵(子2).lua												
532	打狗棍阵(子3)	20	10	12	7		1	3	2	0	1	32	1		0	0	0	0					533	1	147	1					4	1	2					456	9999	1		100			1	\script\skill\丐帮污衣\打狗棍阵(子3).lua												
533	打狗棍阵(子4)	20	10	12	7		1	3	1		1	32	1		0	0	0	0					534	17	148	1					1		2					6	9999	1		100			1	\script\skill\丐帮污衣\打狗棍阵(子4).lua												
534	打狗棍阵(子5)	20	10	12	7		1	3	2	0	1	32	1		0	0	0	0					535	18	147	1					4	1	2					456	9999	1		100			1	\script\skill\丐帮污衣\打狗棍阵(子5).lua												
535	打狗棍阵(子6)	20	10	12	7		1	3	2	0	1	32	1		0	0	0	0					536	1	147	1					4	1	2					456	9999	1		100			1	\script\skill\丐帮污衣\打狗棍阵(子6).lua												
536	打狗棍阵(子7)	20	10	12	7		1	3	1		1	32	1		0	0	0	0					537	17	148	1					1		2					6	9999	1		100			1	\script\skill\丐帮污衣\打狗棍阵(子7).lua												
537	打狗棍阵(子8)	20	10	12	7		1	3	2	0	1	32	1		0	0	0	0					538	18	147	1					4	1	2					456	9999	1		100			1	\script\skill\丐帮污衣\打狗棍阵(子8).lua												
538	打狗棍阵(子9)	20	10	12	7		1	3	2	0	1	32	1		0	0	0	0					539	1	147	1					4	1	2					456	9999	1		100			1	\script\skill\丐帮污衣\打狗棍阵(子9).lua												
539	打狗棍阵(子10)	20	10	12	7		1	3	1		1	32	1		0	0	0	0					540	17	148	1					1		2					6	9999	1		100			1	\script\skill\丐帮污衣\打狗棍阵(子10).lua												
540	打狗棍阵(子11)	20	10	12	7		1	3	2	0	1	32	1		0	0	0	0					541	18	147	1					4	1	2					456	9999	1		100			1	\script\skill\丐帮污衣\打狗棍阵(子11).lua												
541	打狗棍阵(子12)	20	10	12	7		1	3	2	0	1	32	1		0	0	0	0					542	1	147	1					4	1	2					456	9999	1		100			1	\script\skill\丐帮污衣\打狗棍阵(子12).lua												
542	打狗棍阵(子13)	20	10	12	7		1	3	1		1	32	1		0	0	0	0					543	17	148	1					1		2					6	9999	1		100			1	\script\skill\丐帮污衣\打狗棍阵(子13).lua												
543	打狗棍阵(子14)	20	10	12	7		1	3	2	0	1	32	1		0	0	0	0							147	1					4	1	2					456	9999	1		100			1	\script\skill\丐帮污衣\打狗棍阵(子14).lua												
544	无上太极剑免疫	20	13	14	7		2	7	1		0	4	1		0	0	0	0					545	48		1												2	9999	1		100				\script\skill\武当道家\无上太极剑免疫.lua												
545	无上太极剑(子1)	20	13	14	7		1	7	2	1	1	4	1		0	0	0	0					546	1	150	8					0		6		6			456	9999	1		100			90	\script\skill\武当道家\无上太极剑(子1).lua												
546	无上太极剑(子2)	20	13	14	7		1	7	2	1	1	4	1		0	0	0	0					547	1	151	4					0		6		6			456	9999	1		100			90	\script\skill\武当道家\无上太极剑(子2).lua												
547	无上太极剑(子3)	20	13	14	7		1	7	2	1	1	4	1		0	0	0	0					548	1	152	9					0		6		6			456	9999	1		100			90	\script\skill\武当道家\无上太极剑(子3).lua												
548	无上太极剑(子4)	20	13	14	7		1	7	2	1	1	4	1		0	0	0	0					549	1	153	11					0		6		6			456	9999	1		100			90	\script\skill\武当道家\无上太极剑(子4).lua												
549	无上太极剑(子5)	20	13	14	7		1	7	2	1	1	4	1		0	0	0	0							154	16					0		6		6			456	9999	1		100			90	\script\skill\武当道家\无上太极剑(子5).lua												
550	太极神功(子1)	20	13	15	7		1	3	2	0	1	512	1		0	0	0	0					551	9	155	1					2		5					456	9999	1		100			2	\script\skill\武当俗家\太极神功(子1).lua												
551	太极神功(子2)	20	13	15	7		1	3	2	0	1	512	1		0	0	0	0					552	9	155	1					2		5					456	9999	1		100			2	\script\skill\武当俗家\太极神功(子2).lua												
552	太极神功(子3)	20	13	15	7		1	3	2	0	1	512	1		0	0	0	0							155	1					2		5					456	9999	1		100			2	\script\skill\武当俗家\太极神功(子3).lua												
553	太极神功四象	20	13	15	7		1	3	2	0	1	512	1		0	0	0	0							156	1					3		0					456	9999	1		100			4	\script\skill\武当俗家\太极神功四象.lua												
554	太极神功八卦	20	13	15	7		1	3	2	0	1	512	1		0	0	0	0							157	1					3		0					456	9999	1		100			8	\script\skill\武当俗家\太极神功八卦.lua												
555	连环钻龙枪免疫	20	16	17	7		2	3	1		0	64	2		0	0	0	0								1												2	9999	1		100				\script\skill\杨门枪骑\连环钻龙枪免疫.lua												
556	霸王翔凤箭羽毛	20	16	18	7		1	3	2	0	1	16	2		0	0	0	0							159	1					3		2		2			456	9999	1	18	100			8	\script\skill\杨门弓骑\霸王翔凤箭羽毛.lua												
557	无天魔功尸王刀	20	0	0	6		1	3	2	0	2	-1	0		0	0	0	0							160	6					1	1	2					456	200	1	18	100			1	\script\skill\五毒邪侠\无天魔功尸王刀.lua												
558	无影魔蛊瘟疫	20	19	21	6		1	7	1	1	1	2048	1		0	0	0	0							162	1					1		2					456	9999	1	3	100			1	\script\skill\五毒蛊师\无影魔蛊瘟疫.lua												
600	NPC施毒	20	0	0	0		2	8	1		0	-1	0		0	0	0	0								0			1									456	300	1	27	100				\script\skill\npc技能\npc施毒.lua												
601	NPC混乱	20	0	0	0		2	11	1		0	-1	0		0	0	0	0								0												456	300	1	27	100				\script\skill\npc技能\npc混乱.lua												
602	NPC眩晕	20	0	0	0		2	11	1		0	-1	0		0	0	0	0								0												456	300	1	27	100				\script\skill\npc技能\npc眩晕.lua												
603	NPC定身	20	0	0	0		2	11	1		0	-1	0		0	0	0	0								0												456	300	1	27	100				\script\skill\npc技能\npc定身.lua												
604	NPC睡眠	20	0	0	0		2	11	1		0	-1	0		0	0	0	0								0												456	300	5	27	100				\script\skill\npc技能\npc睡眠.lua												
605	NPC最大攻击力	20	0	0	0		2	8	1		0	-1	0		0	0	0	0								0												2	9999	1	27	100				\script\skill\npc技能\npc最大攻击力.lua												
606	NPC无敌	20	0	0	0		2	10	1		0	-1	0		0	0	0	0								0												2	9999	1	27	100				\script\skill\npc技能\npc无敌.lua												
607	NPC加血	20	0	0	0		2	12	1		0	-1	0		0	0	0	0								0												6	9999	1	27	100				\script\skill\npc技能\npc加血.lua												
608	NPC比例加血	20	0	0	0		2	12	1		0	-1	0		0	0	0	0								0												6	9999	1	27	100				\script\skill\npc技能\npc比例加血.lua												
