道具种类	具体类别	详细类别	五行属性	等级	银两	数量	师门声望	铜钱	是否做交易记录	道具名称（必须放最后，程序不读）
0	103	2231	0	9	999000000					都统战盔
0	100	2231	0	9	999000000					都统战袍
0	101	2231	0	9	999000000					都统战装
0	102	2261	0	8	999000000					先锋号旗
0	102	2265	0	8	999000000					先锋号符
0	103	2241	0	9	999000000					将军战盔
0	100	2241	0	9	999000000					将军战袍
0	101	2241	0	9	999000000					将军战装
0	102	2281	0	9	999000000					将军令牌
0	102	2285	0	9	999000000					将军令旗
0	103	2251	0	10	999000000					元帅战盔
0	100	2251	0	10	999000000					元帅战袍
0	101	2251	0	10	999000000					元帅战装
0	102	2305	0	10	999000000					元帅令旗
0	102	2301	0	10	999000000					元帅虎符
2	3	222	0	1	100					精炼玄铁
0	108	73	0	1	10000					禅定法冠（少林）
0	109	73	0	1	10000					僧迦梨
0	108	77	0	1	10000					慧定戒箍（少林）
0	109	77	0	1	10000					沙弥服
0	108	74	0	1	10000					清风冠（武当）
0	109	74	0	1	10000					八卦道衣
0	108	78	0	1	10000					明月头带（武当）
0	109	78	0	1	10000					青松道衣
0	108	82	0	1	10000					白虹冠（武当）
0	109	82	0	1	10000					静性道衣
0	108	86	0	1	10000					梦云冠（武当）
0	109	86	0	1	10000					修真道衣
0	108	75	0	1	10000					嗜血头带（丐帮）
0	109	75	0	1	10000					净衲衣
0	108	79	0	1	10000					百忍笠（丐帮）
0	109	79	0	1	10000					土麻丐衣
0	108	83	0	1	10000					红澜头巾（丐帮）
0	109	83	0	1	10000					百结丐衣
0	108	87	0	1	10000					百衲头带（丐帮）
0	109	87	0	1	10000					百补丐衣
0	108	76	0	1	10000					百护面具（唐门）
0	109	76	0	1	10000					无色装
0	108	80	0	1	10000					千月面具（唐门）
0	109	80	0	1	10000					侠隐服
0	108	84	0	1	10000					飞鸿巾（唐门）
0	109	84	0	1	10000					百华衣
0	108	88	0	1	10000					彩云巾（唐门）
0	109	88	0	1	10000					千忍衣
0	108	105	0	1	10000					勇士之冠（杨门）
0	109	105	0	1	10000					精钢甲
0	108	106	0	1	10000					战士之冠（杨门）
0	109	106	0	1	10000					掩心甲
0	108	107	0	1	10000					巾帼发带（杨门）
0	109	107	0	1	10000					巾帼披甲
0	108	108	0	1	10000					巾帼盔（杨门）
0	109	108	0	1	10000					巾帼战甲
0	108	123	0	1	10000					苗寨青冠（五毒）
0	109	125	0	1	10000					苗寨长服
0	108	124	0	1	10000					苗寨族冠（五毒）
0	109	126	0	1	10000					苗寨族装
0	108	125	0	1	10000					苗女罗巾（五毒）
0	109	127	0	1	10000					苗女罗裙
0	108	126	0	1	10000					苗女蓝巾（五毒）
0	109	128	0	1	10000					苗女素裙
0	108	81	0	1	10000					束发金环（峨嵋）
0	109	81	0	1	10000					青竹缁衣
0	108	85	0	1	10000					束发黄绫（峨嵋）
0	109	85	0	1	10000					寒梅素衣
0	108	530	0	1	10000					玄风冠（昆仑）
0	109	530	0	1	10000					鸿蒙道袍
0	108	531	0	1	10000					天风冠（昆仑）
0	109	531	0	1	10000					天玄道袍
0	108	532	0	1	10000					琳琅头饰（翠烟）
0	109	532	0	1	10000					鸾彩衣
0	108	533	0	1	10000					蝶云发结（翠烟）
0	109	533	0	1	10000					七彩绣衣
0	108	534	0	1	10000					赤烟头巾（明教）
0	109	534	0	1	10000					烈火衣
0	108	535	0	1	10000					赤羽头巾（明教）
0	109	535	0	1	10000					赤炼衣
0	108	536	0	1	10000					火姬头巾（明教）
0	109	536	0	1	10000					琉璃衣
0	108	537	0	1	10000					姬华头巾（明教）
0	109	537	0	1	10000					火云衣
2	1	2652	0	1	1500000					赤铁精
2	1	547	0	1	300000					请帖包
2	1	508	0	1	1000000					红包
0	103	8013	0	10	999000000					太守战盔
0	100	8013	0	10	999000000					太守战甲
0	101	8013	0	10	999000000					太守战装
0	102	8013	0	10	999000000					太守金印
0	102	8017	0	10	999000000					太守环佩
0	103	8005	0	9	999000000					提辖帽
0	100	8005	0	9	999000000					提辖甲
0	101	8005	0	9	999000000					提辖装
0	102	8005	0	9	999000000					提辖镣铐
0	102	8023	0	9	999000000					提辖令
0	102	8021	0	9	999000000					智者锦囊
0	102	8022	0	9	999000000					圣贤玉佩
2	1	3600	0	1	10000					大衣柜
2	201	1	0	1	10000					星辰碎片
2	200	1	0	1	500000					玄武牛宿
2	200	2	0	1	500000					玄武斗宿
2	200	3	0	1	500000					玄武壁宿
2	200	4	0	1	500000					玄武室宿
2	200	5	0	1	500000					玄武女宿
0	103	3032	0	8	999000000					九阳冠
0	103	3035	0	8	999000000					九阴冠
0	100	3032	0	8	999000000					九阳衣
0	100	3035	0	8	999000000					九阴衣
0	101	3032	0	8	999000000					九阳装
0	101	3035	0	8	999000000					九阴装
0	3	8890	0	8	999000000					琉璃戒刀
0	0	8872	0	8	999000000					雷音裹手
0	8	8908	0	8	999000000					惊雷禅杖
0	1	8878	0	8	999000000					阴阳穿影
0	2	8881	0	8	999000000					慈航梵音剑
0	10	8917	0	8	999000000					九霄环佩琴
0	0	8873	0	8	999000000					龟鳞护手
0	5	8899	0	8	999000000					镇獒棍
0	2	8882	0	8	999000000					万华纯风剑
0	9	8911	0	8	999000000					星移斗转笔
0	6	8902	0	8	999000000					破军杀阵枪
0	4	8896	0	8	999000000					穿穹追命弓
0	7	8905	0	8	999000000					刮骨血刀
0	11	8920	0	8	999000000					炼魂血爪
0	2	8883	0	8	999000000					御天风雷剑
0	3	8891	0	8	999000000					神炎天刀
0	9	8912	0	8	999000000					神锋判笔
0	11	8921	0	8	999000000					神灵咒爪
0	13	8929	0	8	999000000					幻舞玲珑枝
0	12	8926	0	8	999000000					幻音九霄笛
0	103	3033	0	8	999000000					星刻九阳冠
0	103	3036	0	8	999000000					星刻九阴冠
0	100	3033	0	8	999000000					星刻九阳衣
0	100	3036	0	8	999000000					星刻九阴衣
0	101	3033	0	8	999000000					星刻九阳装
0	101	3036	0	8	999000000					星刻九阴装
0	3	8892	0	8	999000000					星刻之琉璃戒刀
0	0	8874	0	8	999000000					星刻之雷音裹手
0	8	8909	0	8	999000000					星刻之惊雷禅杖
0	1	8879	0	8	999000000					星刻之阴阳穿影
0	2	8884	0	8	999000000					星刻之慈航梵音剑
0	10	8918	0	8	999000000					星刻之九霄环佩琴
0	0	8875	0	8	999000000					星刻之龟鳞护手
0	5	8900	0	8	999000000					星刻之镇獒棍
0	2	8885	0	8	999000000					星刻之万华纯风剑
0	9	8913	0	8	999000000					星刻之星移斗转笔
0	6	8903	0	8	999000000					星刻之破军杀阵枪
0	4	8897	0	8	999000000					星刻之穿穹追命弓
0	7	8906	0	8	999000000					星刻之刮骨血刀
0	11	8922	0	8	999000000					星刻之炼魂血爪
0	2	8886	0	8	999000000					星刻之御天风雷剑
0	3	8893	0	8	999000000					星刻之神炎天刀
0	9	8914	0	8	999000000					星刻之神锋判笔
0	11	8923	0	8	999000000					星刻之神灵咒爪
0	13	8930	0	8	999000000					星刻之幻舞玲珑枝
0	12	8927	0	8	999000000					星刻之幻音九霄笛
0	102	3120	0	8	999000000					金玉
0	102	3121	0	8	999000000					玄石金玉
0	102	3123	0	8	999000000					木带
0	102	3124	0	8	999000000					翡翠木带
0	102	3126	0	8	999000000					水配
0	102	3127	0	8	999000000					月华水配
0	102	3129	0	8	999000000					火戒
0	102	3130	0	8	999000000					九幽火戒
0	102	3132	0	8	999000000					土环
0	102	3133	0	8	999000000					凝玉土环
0	0	8876	0	9	999000000					天仪之雷音裹手
0	0	8877	0	9	999000000					天仪之龟鳞护手
0	1	8880	0	9	999000000					天仪之阴阳穿影
0	2	8887	0	9	999000000					天仪之慈航梵音剑
0	2	8888	0	9	999000000					天仪之万华纯风剑
0	2	8889	0	9	999000000					天仪之御天风雷剑
0	3	8894	0	9	999000000					天仪之琉璃戒刀
0	3	8895	0	9	999000000					天仪之神炎天刀
0	4	8898	0	9	999000000					天仪之穿穹追命弓
0	5	8901	0	9	999000000					天仪之镇獒棍
0	6	8904	0	9	999000000					天仪之破军杀阵枪
0	7	8907	0	9	999000000					天仪之刮骨血刀
0	8	8910	0	9	999000000					天仪之惊雷禅杖
0	9	8915	0	9	999000000					天仪之星移斗转笔
0	9	8916	0	9	999000000					天仪之神锋判笔
0	10	8919	0	9	999000000					天仪之九霄环佩琴
0	11	8924	0	9	999000000					天仪之炼魂血爪
0	11	8925	0	9	999000000					天仪之神灵咒爪
0	12	8928	0	9	999000000					天仪之幻音九霄笛
0	13	8931	0	9	999000000					天仪之幻舞玲珑枝
0	103	3034	0	9	999000000					天仪之九阳玄日冠
0	103	3037	0	9	999000000					天仪之九阴隐月冠
0	100	3034	0	9	999000000					天仪之九阳碧火衣
0	100	3037	0	9	999000000					天仪之九阴幻水衣
0	101	3034	0	9	999000000					天仪之九阳缠龙装
0	101	3037	0	9	999000000					天仪之九阴凤鸣装
0	103	3056	0	9	999000000					龙腾四海冠
0	103	3060	0	9	999000000					凤舞九天冠
0	100	3056	0	9	999000000					龙腾四海衣
0	100	3060	0	9	999000000					凤舞九天衣
0	101	3056	0	9	999000000					龙腾四海装
0	3	8932	0	9	999000000					九州之琉璃戒刀
0	0	8933	0	9	999000000					九州之雷音裹手
0	8	8934	0	9	999000000					九州之惊雷禅杖
0	1	8935	0	9	999000000					九州之阴阳穿影
0	2	8936	0	9	999000000					九州之慈航梵音剑
0	10	8937	0	9	999000000					九州之九霄环佩琴
0	0	8938	0	9	999000000					九州之龟鳞护手
0	5	8939	0	9	999000000					九州之镇獒棍
0	2	8940	0	9	999000000					九州之万华纯风剑
0	9	8941	0	9	999000000					九州之星移斗转笔
0	6	8942	0	9	999000000					九州之破军杀阵枪
0	4	8943	0	9	999000000					九州之穿穹追命弓
0	7	8944	0	9	999000000					九州之刮骨血刀
0	11	8945	0	9	999000000					九州之炼魂血爪
0	2	8946	0	9	999000000					九州之御天风雷剑
0	3	8947	0	9	999000000					九州之神炎天刀
0	9	8948	0	9	999000000					九州之神锋判笔
0	11	8949	0	9	999000000					九州之神灵咒爪
0	13	8950	0	9	999000000					九州之幻舞玲珑枝
0	12	8951	0	9	999000000					九州之幻音九霄笛
0	102	3122	0	9	999000000					天仪之玄石金玉
0	102	3125	0	9	999000000					天仪之翡翠木带
0	102	3128	0	9	999000000					天仪之月华水佩
0	102	3131	0	9	999000000					天仪之九幽火戒
0	102	3134	0	9	999000000					天仪之凝玉土环
0	101	3060	0	9	999000000					凤舞九天装
2	200	6	0	2	500000					6孔盘
2	200	7	0	2	500000					6孔盘
2	200	8	0	2	500000					6孔盘
0	103	3064	0	9	999000000					皓月之渡难尊者帽
0	103	3065	0	9	999000000					皓月之渡难尊者帽
0	103	3066	0	9	999000000					皓月之渡劫尊者帽
0	103	3067	0	9	999000000					皓月之渡劫尊者帽
0	103	3068	0	9	999000000					皓月之渡厄尊者帽
0	103	3069	0	9	999000000					皓月之渡厄尊者帽
0	103	3070	0	9	999000000					皓月之万劫圣手冠
0	103	3071	0	9	999000000					皓月之万劫圣手冠
0	103	3072	0	9	999000000					皓月之万劫圣手冠
0	103	3073	0	9	999000000					皓月之万劫圣手冠
0	103	3074	0	9	999000000					皓月之佛云圣姑簪
0	103	3075	0	9	999000000					皓月之佛云圣姑簪
0	103	3076	0	9	999000000					皓月之佛尘圣姑簪
0	103	3077	0	9	999000000					皓月之佛尘圣姑簪
0	103	3078	0	9	999000000					皓月之逐凤天丐巾
0	103	3079	0	9	999000000					皓月之逐凤天丐巾
0	103	3080	0	9	999000000					皓月之逐凤天丐巾
0	103	3081	0	9	999000000					皓月之逐凤天丐巾
0	103	3082	0	9	999000000					皓月之游龙地乞巾
0	103	3083	0	9	999000000					皓月之游龙地乞巾
0	103	3084	0	9	999000000					皓月之游龙地乞巾
0	103	3085	0	9	999000000					皓月之游龙地乞巾
0	103	3086	0	9	999000000					皓月之无极天尊冠
0	103	3087	0	9	999000000					皓月之无极天尊冠
0	103	3088	0	9	999000000					皓月之无极天尊冠
0	103	3089	0	9	999000000					皓月之无极天尊冠
0	103	3090	0	9	999000000					皓月之碧落天尊冠
0	103	3091	0	9	999000000					皓月之碧落天尊冠
0	103	3092	0	9	999000000					皓月之碧落天尊冠
0	103	3093	0	9	999000000					皓月之碧落天尊冠
0	103	3094	0	9	999000000					皓月之撼天斗魂盔
0	103	3095	0	9	999000000					皓月之撼天斗魂盔
0	103	3096	0	9	999000000					皓月之撼天斗魂盔
0	103	3097	0	9	999000000					皓月之撼天斗魂盔
0	103	3098	0	9	999000000					皓月之定天神羿盔
0	103	3099	0	9	999000000					皓月之定天神羿盔
0	103	3100	0	9	999000000					皓月之定天神羿盔
0	103	3101	0	9	999000000					皓月之定天神羿盔
0	103	3102	0	9	999000000					皓月之鬼触邪神巾
0	103	3103	0	9	999000000					皓月之鬼触邪神巾
0	103	3104	0	9	999000000					皓月之鬼触邪神巾
0	103	3105	0	9	999000000					皓月之鬼触邪神巾
0	103	3106	0	9	999000000					皓月之噬骨毒王巾
0	103	3107	0	9	999000000					皓月之噬骨毒王巾
0	103	3108	0	9	999000000					皓月之噬骨毒王巾
0	103	3109	0	9	999000000					皓月之噬骨毒王巾
0	103	3110	0	9	999000000					皓月之不动真仙冠
0	103	3111	0	9	999000000					皓月之不动真仙冠
0	103	3112	0	9	999000000					皓月之浴血狂战巾
0	103	3113	0	9	999000000					皓月之浴血狂战巾
0	103	3114	0	9	999000000					皓月之浴血狂战巾
0	103	3115	0	9	999000000					皓月之浴血狂战巾
0	103	3116	0	9	999000000					皓月之九天鬼符冠
0	103	3117	0	9	999000000					皓月之九天鬼符冠
0	103	3118	0	9	999000000					皓月之九天鬼符冠
0	103	3119	0	9	999000000					皓月之九天鬼符冠
0	103	3120	0	9	999000000					皓月之魔影神踪冠
0	103	3121	0	9	999000000					皓月之魔影神踪冠
0	103	3122	0	9	999000000					皓月之魔影神踪冠
0	103	3123	0	9	999000000					皓月之魔影神踪冠
0	103	3124	0	9	999000000					皓月之栖云仙子簪
0	103	3125	0	9	999000000					皓月之栖云仙子簪
0	103	3126	0	9	999000000					皓月之栖云仙子簪
0	103	3127	0	9	999000000					皓月之栖云仙子簪
0	100	3064	0	9	999000000					皓月之渡难尊者袍
0	100	3065	0	9	999000000					皓月之渡难尊者袍
0	100	3066	0	9	999000000					皓月之渡劫尊者袍
0	100	3067	0	9	999000000					皓月之渡劫尊者袍
0	100	3068	0	9	999000000					皓月之渡厄尊者袍
0	100	3069	0	9	999000000					皓月之渡厄尊者袍
0	100	3070	0	9	999000000					皓月之万劫圣手衣
0	100	3071	0	9	999000000					皓月之万劫圣手衣
0	100	3072	0	9	999000000					皓月之万劫圣手衣
0	100	3073	0	9	999000000					皓月之万劫圣手衣
0	100	3074	0	9	999000000					皓月之佛云圣姑衣
0	100	3075	0	9	999000000					皓月之佛云圣姑衣
0	100	3076	0	9	999000000					皓月之佛尘圣姑衣
0	100	3077	0	9	999000000					皓月之佛尘圣姑衣
0	100	3078	0	9	999000000					皓月之逐凤天丐衣
0	100	3079	0	9	999000000					皓月之逐凤天丐衣
0	100	3080	0	9	999000000					皓月之逐凤天丐衣
0	100	3081	0	9	999000000					皓月之逐凤天丐衣
0	100	3082	0	9	999000000					皓月之游龙地乞衣
0	100	3083	0	9	999000000					皓月之游龙地乞衣
0	100	3084	0	9	999000000					皓月之游龙地乞衣
0	100	3085	0	9	999000000					皓月之游龙地乞衣
0	100	3086	0	9	999000000					皓月之无极天尊袍
0	100	3087	0	9	999000000					皓月之无极天尊袍
0	100	3088	0	9	999000000					皓月之无极天尊袍
0	100	3089	0	9	999000000					皓月之无极天尊袍
0	100	3090	0	9	999000000					皓月之碧落天尊袍
0	100	3091	0	9	999000000					皓月之碧落天尊袍
0	100	3092	0	9	999000000					皓月之碧落天尊袍
0	100	3093	0	9	999000000					皓月之碧落天尊袍
0	100	3094	0	9	999000000					皓月之撼天斗魂甲
0	100	3095	0	9	999000000					皓月之撼天斗魂甲
0	100	3096	0	9	999000000					皓月之撼天斗魂甲
0	100	3097	0	9	999000000					皓月之撼天斗魂甲
0	100	3098	0	9	999000000					皓月之定天神羿甲
0	100	3099	0	9	999000000					皓月之定天神羿甲
0	100	3100	0	9	999000000					皓月之定天神羿甲
0	100	3101	0	9	999000000					皓月之定天神羿甲
0	100	3102	0	9	999000000					皓月之鬼触邪神衣
0	100	3103	0	9	999000000					皓月之鬼触邪神衣
0	100	3104	0	9	999000000					皓月之鬼触邪神衣
0	100	3105	0	9	999000000					皓月之鬼触邪神衣
0	100	3106	0	9	999000000					皓月之噬骨毒王衣
0	100	3107	0	9	999000000					皓月之噬骨毒王衣
0	100	3108	0	9	999000000					皓月之噬骨毒王衣
0	100	3109	0	9	999000000					皓月之噬骨毒王衣
0	100	3110	0	9	999000000					皓月之不动真仙袍
0	100	3111	0	9	999000000					皓月之不动真仙袍
0	100	3112	0	9	999000000					皓月之浴血狂战衣
0	100	3113	0	9	999000000					皓月之浴血狂战衣
0	100	3114	0	9	999000000					皓月之浴血狂战衣
0	100	3115	0	9	999000000					皓月之浴血狂战衣
0	100	3116	0	9	999000000					皓月之九天鬼符袍
0	100	3117	0	9	999000000					皓月之九天鬼符袍
0	100	3118	0	9	999000000					皓月之九天鬼符袍
0	100	3119	0	9	999000000					皓月之九天鬼符袍
0	100	3120	0	9	999000000					皓月之魔影神踪袍
0	100	3121	0	9	999000000					皓月之魔影神踪袍
0	100	3122	0	9	999000000					皓月之魔影神踪袍
0	100	3123	0	9	999000000					皓月之魔影神踪袍
0	100	3124	0	9	999000000					皓月之栖云仙子衣
0	100	3125	0	9	999000000					皓月之栖云仙子衣
0	100	3126	0	9	999000000					皓月之披霞仙子衣
0	100	3127	0	9	999000000					皓月之披霞仙子衣
0	101	3064	0	9	999000000					皓月之渡难尊者装
0	101	3065	0	9	999000000					皓月之渡难尊者装
0	101	3066	0	9	999000000					皓月之渡劫尊者装
0	101	3067	0	9	999000000					皓月之渡劫尊者装
0	101	3068	0	9	999000000					皓月之渡厄尊者装
0	101	3069	0	9	999000000					皓月之渡厄尊者装
0	101	3070	0	9	999000000					皓月之万劫圣手装
0	101	3071	0	9	999000000					皓月之万劫圣手装
0	101	3072	0	9	999000000					皓月之万劫圣手装
0	101	3073	0	9	999000000					皓月之万劫圣手装
0	101	3074	0	9	999000000					皓月之佛云圣姑裙
0	101	3075	0	9	999000000					皓月之佛云圣姑裙
0	101	3076	0	9	999000000					皓月之佛尘圣姑裙
0	101	3077	0	9	999000000					皓月之佛尘圣姑裙
0	101	3078	0	9	999000000					皓月之逐凤天丐装
0	101	3079	0	9	999000000					皓月之逐凤天丐装
0	101	3080	0	9	999000000					皓月之逐凤天丐装
0	101	3081	0	9	999000000					皓月之逐凤天丐装
0	101	3082	0	9	999000000					皓月之游龙地乞装
0	101	3083	0	9	999000000					皓月之游龙地乞装
0	101	3084	0	9	999000000					皓月之游龙地乞装
0	101	3085	0	9	999000000					皓月之游龙地乞装
0	101	3086	0	9	999000000					皓月之无极天尊装
0	101	3087	0	9	999000000					皓月之无极天尊装
0	101	3088	0	9	999000000					皓月之无极天尊装
0	101	3089	0	9	999000000					皓月之无极天尊装
0	101	3090	0	9	999000000					皓月之碧落天尊装
0	101	3091	0	9	999000000					皓月之碧落天尊装
0	101	3092	0	9	999000000					皓月之碧落天尊装
0	101	3093	0	9	999000000					皓月之碧落天尊装
0	101	3094	0	9	999000000					皓月之撼天斗魂装
0	101	3095	0	9	999000000					皓月之撼天斗魂装
0	101	3096	0	9	999000000					皓月之撼天斗魂装
0	101	3097	0	9	999000000					皓月之撼天斗魂装
0	101	3098	0	9	999000000					皓月之定天神羿装
0	101	3099	0	9	999000000					皓月之定天神羿装
0	101	3100	0	9	999000000					皓月之定天神羿装
0	101	3101	0	9	999000000					皓月之定天神羿装
0	101	3102	0	9	999000000					皓月之鬼触邪神装
0	101	3103	0	9	999000000					皓月之鬼触邪神装
0	101	3104	0	9	999000000					皓月之鬼触邪神装
0	101	3105	0	9	999000000					皓月之鬼触邪神装
0	101	3106	0	9	999000000					皓月之噬骨毒王装
0	101	3107	0	9	999000000					皓月之噬骨毒王装
0	101	3108	0	9	999000000					皓月之噬骨毒王装
0	101	3109	0	9	999000000					皓月之噬骨毒王装
0	101	3110	0	9	999000000					皓月之不动真仙装
0	101	3111	0	9	999000000					皓月之不动真仙装
0	101	3112	0	9	999000000					皓月之浴血狂战装
0	101	3113	0	9	999000000					皓月之浴血狂战装
0	101	3114	0	9	999000000					皓月之浴血狂战装
0	101	3115	0	9	999000000					皓月之浴血狂战装
0	101	3116	0	9	999000000					皓月之九天鬼符装
0	101	3117	0	9	999000000					皓月之九天鬼符装
0	101	3118	0	9	999000000					皓月之九天鬼符装
0	101	3119	0	9	999000000					皓月之九天鬼符装
0	101	3120	0	9	999000000					皓月之魔影神踪装
0	101	3121	0	9	999000000					皓月之魔影神踪装
0	101	3122	0	9	999000000					皓月之魔影神踪装
0	101	3123	0	9	999000000					皓月之魔影神踪装
0	101	3124	0	9	999000000					皓月之栖云仙子裙
0	101	3125	0	9	999000000					皓月之栖云仙子裙
0	101	3126	0	9	999000000					皓月之披霞仙子裙
0	101	3127	0	9	999000000					皓月之披霞仙子裙
0	3	8972	0	9	999000000					皓月之渡难尊者佛问刀
0	0	8973	0	9	999000000					皓月之渡劫尊者佛灯手
0	8	8974	0	9	999000000					皓月之渡厄尊者佛光杖
0	1	8975	0	9	999000000					皓月之万劫圣手无绝针
0	2	8976	0	9	999000000					皓月之佛云圣姑青莲剑
0	10	8977	0	9	999000000					皓月之佛尘圣姑碧荷琴
0	0	8978	0	9	999000000					皓月之逐凤天丐自在手
0	5	8979	0	9	999000000					皓月之游龙地乞逍遥棍
0	2	8980	0	9	999000000					皓月之无极天尊舒云剑
0	9	8981	0	9	999000000					皓月之碧落天尊卷霞笔
0	6	8982	0	9	999000000					皓月之撼天斗魂碎月枪
0	4	8983	0	9	999000000					皓月之定天神羿落日弓
0	7	8984	0	9	999000000					皓月之鬼触邪神噬骨刀
0	11	8985	0	9	999000000					皓月之噬骨毒王困魂爪
0	2	8986	0	9	999000000					皓月之不动真仙罗星剑
0	3	8987	0	9	999000000					皓月之浴血狂战腾炎刀
0	9	8988	0	9	999000000					皓月之九天鬼符判死笔
0	11	8989	0	9	999000000					皓月之魔影神踪血寒爪
0	13	8990	0	9	999000000					皓月之栖云仙子梦奴扇
0	12	8991	0	9	999000000					皓月之披霞仙子梦奴扇
0	3	8992	0	9	999000000					耀阳之渡难尊者佛问刀
0	0	8993	0	9	999000000					耀阳之渡劫尊者佛灯手
0	8	8994	0	9	999000000					耀阳之渡厄尊者佛光杖
0	1	8995	0	9	999000000					耀阳之万劫圣手无绝针
0	2	8996	0	9	999000000					耀阳之佛云圣姑青莲剑
0	10	8997	0	9	999000000					耀阳之佛尘圣姑碧荷琴
0	0	8998	0	9	999000000					耀阳之逐凤天丐自在手
0	5	8999	0	9	999000000					耀阳之游龙地乞逍遥棍
0	2	9000	0	9	999000000					耀阳之无极天尊舒云剑
0	9	9001	0	9	999000000					耀阳之碧落天尊卷霞笔
0	6	9002	0	9	999000000					耀阳之撼天斗魂碎月枪
0	4	9003	0	9	999000000					耀阳之定天神羿落日弓
0	7	9004	0	9	999000000					耀阳之鬼触邪神噬骨刀
0	11	9005	0	9	999000000					耀阳之噬骨毒王困魂爪
0	2	9006	0	9	999000000					耀阳之不动真仙罗星剑
0	3	9007	0	9	999000000					耀阳之浴血狂战腾炎刀
0	9	9008	0	9	999000000					耀阳之九天鬼符判死笔
0	11	9009	0	9	999000000					耀阳之魔影神踪血寒爪
0	13	9010	0	9	999000000					耀阳之栖云仙子梦奴扇
0	12	9011	0	9	999000000					耀阳之披霞仙子幽兰笛
0	102	3175	0	9	999000000					皓月之乌麟宝戒
0	102	3176	0	9	999000000					耀阳之乌麟宝戒
0	102	3177	0	9	999000000					皓月之紫蛟玉佩
0	102	3178	0	9	999000000					耀阳之紫蛟玉佩
0	102	3179	0	9	999000000					皓月之云虎令牌
0	102	3180	0	9	999000000					耀阳之云虎令牌
0	102	3181	0	9	999000000					皓月之赤雀指环
0	102	3182	0	9	999000000					耀阳之赤雀指环
0	102	3183	0	9	999000000					皓月之碧龟项链
0	102	3184	0	9	999000000					耀阳之碧龟项链
0	102	3185	0	9	999000000					耀阳碎煌之乌麟宝戒
0	102	3186	0	9	999000000					耀阳碎煌之紫蛟玉佩
0	102	3187	0	9	999000000					耀阳碎煌之云虎令牌
0	102	3188	0	9	999000000					耀阳碎煌之赤雀指环
0	102	3189	0	9	999000000					耀阳碎煌之碧龟项链
0	102	3190	0	9	999000000					耀阳天穹之乌麟宝戒
0	102	3191	0	9	999000000					耀阳天穹之紫蛟玉佩
0	102	3192	0	9	999000000					耀阳天穹之云虎令牌
0	102	3193	0	9	999000000					耀阳天穹之赤雀指环
0	102	3194	0	9	999000000					耀阳天穹之碧龟项链
2	1	40469	0	1	1000000					蒸粽子炉
2	1	40471	0	1	20000					木炭
2	1	40472	0	1	500000					甜料
2	1	40475	0	1	100000					普通粽子
2	1	40474	0	1	400000					中品粽子
2	1	40473	0	1	1000000					极品粽子
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
占坑										
0	103	31101	0	1	50000					任侠第一套
0	103	31102	0	1	50000					
0	103	31103	0	1	50000					
0	103	31104	0	1	50000					
0	100	31101	0	1	50000					
0	100	31102	0	1	50000					
0	100	31103	0	1	50000					
0	100	31104	0	1	50000					
0	101	31101	0	1	50000					
0	101	31102	0	1	50000					
0	101	31103	0	1	50000					
0	101	31104	0	1	50000					
0	14	31101	0	1	50000					
0	14	31102	0	1	50000					
0	14	31103	0	1	50000					
0	14	31104	0	1	50000					
